

Ente;Candidato;Liste/Gruppi;Voti lista;;
VALLE DI MADDALONI;;NOI CON L'ITALIA - UDC;6;;
VALLE DI MADDALONI;LETIZIA ANGELA;PARTITO DEMOCRATICO;263;;
VALLE DI MADDALONI;;+EUROPA;13;;
VALLE DI MADDALONI;;ITALIA EUROPA INSIEME;9;;
VALLE DI MADDALONI;;CIVICA POPOLARE LORENZIN;4;;
VALLE DI MADDALONI;DIODATO FILOMENA;LIBERI E UGUALI;51;;
VALLE DI MADDALONI;MATERAZZO FRANCESCO;ITALIA AGLI ITALIANI;14;;
VALLE DI MADDALONI;ROMANELLI MARIO;IL POPOLO DELLA FAMIGLIA;6;;
VALLE DI MADDALONI;BISOGNO TIZIANA;CASAPOUND ITALIA;4;;
VALLE DI MADDALONI;PETRACCO GIROLAMO;PER UNA SINISTRA RIVOLUZIONARIA;4;;
VALLE DI MADDALONI;CHILELLI GIANMARCO;PARTITO COMUNISTA;3;;
VALLE DI MADDALONI;CLEMENTE ROSA MARIA;POTERE AL POPOLO!;3;;
VALLE DI MADDALONI;SANTORO ROSANNA;LISTA DEL POPOLO PER LA COSTITUZIONE;1;;
VALLE DI MADDALONI;COLELLA GIUSEPPE;PARTITO VALORE UMANO;1;;
