

Ente;Candidato;Liste/Gruppi;Voti lista;;
PALMA CAMPANIA;;ITALIA EUROPA INSIEME;4;;
PALMA CAMPANIA;TRIPALDI MARIA FRANCESCA;LIBERI E UGUALI;177;;
PALMA CAMPANIA;DI BERNARDINI NATALE;POTERE AL POPOLO!;39;;
PALMA CAMPANIA;IANNUZZI GIUSEPPINA;ITALIA AGLI ITALIANI;30;;
PALMA CAMPANIA;NAPPA MARIA GIUSEPPA ROSARIA;CASAPOUND ITALIA;30;;
PALMA CAMPANIA;MARTINI ANTONIETTA;PARTITO COMUNISTA;15;;
PALMA CAMPANIA;CHIANESE DOMENICO;IL POPOLO DELLA FAMIGLIA;9;;
PALMA CAMPANIA;ALBANESE SAVERIA;PER UNA SINISTRA RIVOLUZIONARIA;6;;
PALMA CAMPANIA;SPERANZA MARIA ROSARIA;PARTITO REPUBBLICANO ITALIANO - ALA;6;;
PALMA CAMPANIA;LIBERTI MAURIZIO;PARTITO VALORE UMANO;3;;
POGGIOMARINO;URRARO FRANCESCO;MOVIMENTO 5 STELLE;4142;;
POGGIOMARINO;TESTA NUNZIO FRANCESCO;FORZA ITALIA;2701;;
POGGIOMARINO;;LEGA;305;;
POGGIOMARINO;;FRATELLI D'ITALIA CON GIORGIA MELONI;299;;
POGGIOMARINO;;NOI CON L'ITALIA - UDC;215;;
POGGIOMARINO;D'ANGELO LIBERA;PARTITO DEMOCRATICO;911;;
POGGIOMARINO;;+EUROPA;45;;
POGGIOMARINO;;CIVICA POPOLARE LORENZIN;21;;
POGGIOMARINO;;ITALIA EUROPA INSIEME;15;;
POGGIOMARINO;TRIPALDI MARIA FRANCESCA;LIBERI E UGUALI;109;;
POGGIOMARINO;CHIANESE DOMENICO;IL POPOLO DELLA FAMIGLIA;75;;
POGGIOMARINO;DI BERNARDINI NATALE;POTERE AL POPOLO!;55;;
POGGIOMARINO;IANNUZZI GIUSEPPINA;ITALIA AGLI ITALIANI;38;;
POGGIOMARINO;NAPPA MARIA GIUSEPPA ROSARIA;CASAPOUND ITALIA;30;;
POGGIOMARINO;MARTINI ANTONIETTA;PARTITO COMUNISTA;18;;
POGGIOMARINO;LIBERTI MAURIZIO;PARTITO VALORE UMANO;10;;
POGGIOMARINO;ALBANESE SAVERIA;PER UNA SINISTRA RIVOLUZIONARIA;7;;
POGGIOMARINO;SPERANZA MARIA ROSARIA;PARTITO REPUBBLICANO ITALIANO - ALA;5;;
POLLENA TROCCHIA;URRARO FRANCESCO;MOVIMENTO 5 STELLE;3796;;
POLLENA TROCCHIA;TESTA NUNZIO FRANCESCO;FORZA ITALIA;1158;;
POLLENA TROCCHIA;;FRATELLI D'ITALIA CON GIORGIA MELONI;303;;
POLLENA TROCCHIA;;LEGA;156;;
POLLENA TROCCHIA;;NOI CON L'ITALIA - UDC;63;;
POLLENA TROCCHIA;D'ANGELO LIBERA;PARTITO DEMOCRATICO;743;;
POLLENA TROCCHIA;;+EUROPA;43;;
POLLENA TROCCHIA;;ITALIA EUROPA INSIEME;31;;
POLLENA TROCCHIA;;CIVICA POPOLARE LORENZIN;10;;
POLLENA TROCCHIA;DI BERNARDINI NATALE;POTERE AL POPOLO!;120;;
POLLENA TROCCHIA;TRIPALDI MARIA FRANCESCA;LIBERI E UGUALI;104;;
POLLENA TROCCHIA;NAPPA MARIA GIUSEPPA ROSARIA;CASAPOUND ITALIA;50;;
POLLENA TROCCHIA;CHIANESE DOMENICO;IL POPOLO DELLA FAMIGLIA;47;;
POLLENA TROCCHIA;IANNUZZI GIUSEPPINA;ITALIA AGLI ITALIANI;28;;
POLLENA TROCCHIA;MARTINI ANTONIETTA;PARTITO COMUNISTA;12;;
POLLENA TROCCHIA;LIBERTI MAURIZIO;PARTITO VALORE UMANO;11;;
POLLENA TROCCHIA;SPERANZA MARIA ROSARIA;PARTITO REPUBBLICANO ITALIANO - ALA;5;;
POLLENA TROCCHIA;ALBANESE SAVERIA;PER UNA SINISTRA RIVOLUZIONARIA;4;;
PORTICI;URRARO FRANCESCO;MOVIMENTO 5 STELLE;13595;;
PORTICI;TESTA NUNZIO FRANCESCO;FORZA ITALIA;3410;;
PORTICI;;LEGA;667;;
PORTICI;;FRATELLI D'ITALIA CON GIORGIA MELONI;609;;
PORTICI;;NOI CON L'ITALIA - UDC;292;;
PORTICI;D'ANGELO LIBERA;PARTITO DEMOCRATICO;3925;;
PORTICI;;+EUROPA;389;;
PORTICI;;ITALIA EUROPA INSIEME;269;;
PORTICI;;CIVICA POPOLARE LORENZIN;156;;
PORTICI;TRIPALDI MARIA FRANCESCA;LIBERI E UGUALI;1181;;
PORTICI;DI BERNARDINI NATALE;POTERE AL POPOLO!;610;;
PORTICI;CHIANESE DOMENICO;IL POPOLO DELLA FAMIGLIA;175;;
PORTICI;NAPPA MARIA GIUSEPPA ROSARIA;CASAPOUND ITALIA;106;;
PORTICI;MARTINI ANTONIETTA;PARTITO COMUNISTA;84;;
PORTICI;IANNUZZI GIUSEPPINA;ITALIA AGLI ITALIANI;72;;
PORTICI;ALBANESE SAVERIA;PER UNA SINISTRA RIVOLUZIONARIA;28;;
PORTICI;SPERANZA MARIA ROSARIA;PARTITO REPUBBLICANO ITALIANO - ALA;26;;
PORTICI;LIBERTI MAURIZIO;PARTITO VALORE UMANO;16;;
ROCCARAINOLA;URRARO FRANCESCO;MOVIMENTO 5 STELLE;1793;;
ROCCARAINOLA;TESTA NUNZIO FRANCESCO;FORZA ITALIA;698;;
ROCCARAINOLA;;LEGA;96;;
ROCCARAINOLA;;FRATELLI D'ITALIA CON GIORGIA MELONI;72;;
ROCCARAINOLA;;NOI CON L'ITALIA - UDC;61;;
ROCCARAINOLA;D'ANGELO LIBERA;PARTITO DEMOCRATICO;417;;
ROCCARAINOLA;;ITALIA EUROPA INSIEME;17;;
ROCCARAINOLA;;+EUROPA;12;;
ROCCARAINOLA;;CIVICA POPOLARE LORENZIN;7;;
ROCCARAINOLA;TRIPALDI MARIA FRANCESCA;LIBERI E UGUALI;57;;
ROCCARAINOLA;IANNUZZI GIUSEPPINA;ITALIA AGLI ITALIANI;24;;
ROCCARAINOLA;DI BERNARDINI NATALE;POTERE AL POPOLO!;23;;
ROCCARAINOLA;MARTINI ANTONIETTA;PARTITO COMUNISTA;18;;
ROCCARAINOLA;NAPPA MARIA GIUSEPPA ROSARIA;CASAPOUND ITALIA;13;;
ROCCARAINOLA;CHIANESE DOMENICO;IL POPOLO DELLA FAMIGLIA;7;;
ROCCARAINOLA;SPERANZA MARIA ROSARIA;PARTITO REPUBBLICANO ITALIANO - ALA;4;;
ROCCARAINOLA;ALBANESE SAVERIA;PER UNA SINISTRA RIVOLUZIONARIA;1;;
ROCCARAINOLA;LIBERTI MAURIZIO;PARTITO VALORE UMANO;1;;
SAN GENNARO VESUVIANO;URRARO FRANCESCO;MOVIMENTO 5 STELLE;2579;;
SAN GENNARO VESUVIANO;TESTA NUNZIO FRANCESCO;FORZA ITALIA;1636;;
SAN GENNARO VESUVIANO;;LEGA;165;;
SAN GENNARO VESUVIANO;;FRATELLI D'ITALIA CON GIORGIA MELONI;107;;
SAN GENNARO VESUVIANO;;NOI CON L'ITALIA - UDC;99;;
SAN GENNARO VESUVIANO;D'ANGELO LIBERA;PARTITO DEMOCRATICO;427;;
SAN GENNARO VESUVIANO;;+EUROPA;22;;
SAN GENNARO VESUVIANO;;ITALIA EUROPA INSIEME;9;;
SAN GENNARO VESUVIANO;;CIVICA POPOLARE LORENZIN;5;;
SAN GENNARO VESUVIANO;TRIPALDI MARIA FRANCESCA;LIBERI E UGUALI;56;;
SAN GENNARO VESUVIANO;DI BERNARDINI NATALE;POTERE AL POPOLO!;38;;
SAN GENNARO VESUVIANO;IANNUZZI GIUSEPPINA;ITALIA AGLI ITALIANI;26;;
SAN GENNARO VESUVIANO;NAPPA MARIA GIUSEPPA ROSARIA;CASAPOUND ITALIA;19;;
SAN GENNARO VESUVIANO;MARTINI ANTONIETTA;PARTITO COMUNISTA;11;;
SAN GENNARO VESUVIANO;CHIANESE DOMENICO;IL POPOLO DELLA FAMIGLIA;3;;
SAN GENNARO VESUVIANO;LIBERTI MAURIZIO;PARTITO VALORE UMANO;2;;
SAN GENNARO VESUVIANO;ALBANESE SAVERIA;PER UNA SINISTRA RIVOLUZIONARIA;2;;
SAN GENNARO VESUVIANO;SPERANZA MARIA ROSARIA;PARTITO REPUBBLICANO ITALIANO - ALA;1;;
SAN GIORGIO A CREMANO;URRARO FRANCESCO;MOVIMENTO 5 STELLE;12360;;
SAN GIORGIO A CREMANO;TESTA NUNZIO FRANCESCO;FORZA ITALIA;3239;;
SAN GIORGIO A CREMANO;;LEGA;535;;
SAN GIORGIO A CREMANO;;FRATELLI D'ITALIA CON GIORGIA MELONI;456;;
SAN GIORGIO A CREMANO;;NOI CON L'ITALIA - UDC;175;;
SAN GIORGIO A CREMANO;D'ANGELO LIBERA;PARTITO DEMOCRATICO;3425;;
SAN GIORGIO A CREMANO;;+EUROPA;265;;
SAN GIORGIO A CREMANO;;ITALIA EUROPA INSIEME;135;;
SAN GIORGIO A CREMANO;;CIVICA POPOLARE LORENZIN;30;;
SAN GIORGIO A CREMANO;TRIPALDI MARIA FRANCESCA;LIBERI E UGUALI;767;;
SAN GIORGIO A CREMANO;DI BERNARDINI NATALE;POTERE AL POPOLO!;359;;
SAN GIORGIO A CREMANO;CHIANESE DOMENICO;IL POPOLO DELLA FAMIGLIA;96;;
SAN GIORGIO A CREMANO;NAPPA MARIA GIUSEPPA ROSARIA;CASAPOUND ITALIA;99;;
SAN GIORGIO A CREMANO;MARTINI ANTONIETTA;PARTITO COMUNISTA;69;;
