

Ente;Candidato;;Liste/Gruppi;Voti lista;;Voti candidato
RICIGLIANO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;117;;
RICIGLIANO;;;FORZA ITALIA;73;;
RICIGLIANO;;;CALDORO PRESIDENTE;36;;
RICIGLIANO;;;NOI SUD;9;;
RICIGLIANO;;;NCD - CAMPANIA POPOLARE;5;;
RICIGLIANO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;1;;
RICIGLIANO;;;MAI PIU' LA TERRA DEI FUOCHI;1;;
RICIGLIANO;;;POPOLARI PER L'ITALIA;0;;
RICIGLIANO;CIARAMBINO VALERIA;;;;;32
RICIGLIANO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;31;;
RICIGLIANO;VOZZA SALVATORE;;;;;3
RICIGLIANO;;;SINISTRA AL LAVORO;3;;
RICIGLIANO;ESPOSITO MARCO;;;;;1
RICIGLIANO;;;MO! LISTA CIVICA CAMPANIA;1;;
ROCCADASPIDE;CALDORO STEFANO;;;;;1739
ROCCADASPIDE;;;CALDORO PRESIDENTE;761;;
ROCCADASPIDE;;;FORZA ITALIA;580;;
ROCCADASPIDE;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;235;;
ROCCADASPIDE;;;POPOLARI PER L'ITALIA;42;;
ROCCADASPIDE;;;NOI SUD;25;;
ROCCADASPIDE;;;NCD - CAMPANIA POPOLARE;23;;
ROCCADASPIDE;;;MAI PIU' LA TERRA DEI FUOCHI;5;;
ROCCADASPIDE;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;1;;
ROCCADASPIDE;DE LUCA VINCENZO;;;;;1034
ROCCADASPIDE;;;PARTITO DEMOCRATICO;266;;
ROCCADASPIDE;;;DE LUCA PRESIDENTE;259;;
ROCCADASPIDE;;;CAMPANIA LIBERA;240;;
ROCCADASPIDE;;;PARTITO SOCIALISTA ITALIANO;164;;
ROCCADASPIDE;;;UNIONE DI CENTRO;35;;
ROCCADASPIDE;;;CENTRO DEMOCRATICO-SCELTA CIVICA;23;;
ROCCADASPIDE;;;ITALIA DEI VALORI;12;;
ROCCADASPIDE;;;DAVVERO-VERDI;6;;
ROCCADASPIDE;;;CAMPANIA IN RETE;5;;
ROCCADASPIDE;CIARAMBINO VALERIA;;;;;528
ROCCADASPIDE;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;536;;
ROCCADASPIDE;VOZZA SALVATORE;;;;;40
ROCCADASPIDE;;;SINISTRA AL LAVORO;41;;
ROCCADASPIDE;ESPOSITO MARCO;;;;;5
ROCCADASPIDE;;;MO! LISTA CIVICA CAMPANIA;4;;
ROCCAGLORIOSA;CALDORO STEFANO;;;;;401
ROCCAGLORIOSA;;;CALDORO PRESIDENTE;297;;
ROCCAGLORIOSA;;;FORZA ITALIA;54;;
ROCCAGLORIOSA;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;31;;
ROCCAGLORIOSA;;;POPOLARI PER L'ITALIA;2;;
ROCCAGLORIOSA;;;MAI PIU' LA TERRA DEI FUOCHI;2;;
ROCCAGLORIOSA;;;NCD - CAMPANIA POPOLARE;2;;
ROCCAGLORIOSA;;;NOI SUD;1;;
ROCCAGLORIOSA;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;0;;
ROCCAGLORIOSA;DE LUCA VINCENZO;;;;;291
ROCCAGLORIOSA;;;PARTITO DEMOCRATICO;154;;
ROCCAGLORIOSA;;;DE LUCA PRESIDENTE;54;;
ROCCAGLORIOSA;;;UNIONE DI CENTRO;40;;
ROCCAGLORIOSA;;;PARTITO SOCIALISTA ITALIANO;13;;
ROCCAGLORIOSA;;;CAMPANIA LIBERA;9;;
ROCCAGLORIOSA;;;CAMPANIA IN RETE;3;;
ROCCAGLORIOSA;;;DAVVERO-VERDI;3;;
ROCCAGLORIOSA;;;CENTRO DEMOCRATICO-SCELTA CIVICA;2;;
ROCCAGLORIOSA;;;ITALIA DEI VALORI;2;;
ROCCAGLORIOSA;CIARAMBINO VALERIA;;;;;32
ROCCAGLORIOSA;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;32;;
ROCCAGLORIOSA;VOZZA SALVATORE;;;;;9
ROCCAGLORIOSA;;;SINISTRA AL LAVORO;9;;
ROCCAGLORIOSA;ESPOSITO MARCO;;;;;2
ROCCAGLORIOSA;;;MO! LISTA CIVICA CAMPANIA;3;;
ROCCAPIEMONTE;DE LUCA VINCENZO;;;;;2002
ROCCAPIEMONTE;;;PARTITO DEMOCRATICO;752;;
ROCCAPIEMONTE;;;DE LUCA PRESIDENTE;537;;
ROCCAPIEMONTE;;;PARTITO SOCIALISTA ITALIANO;174;;
ROCCAPIEMONTE;;;CAMPANIA LIBERA;124;;
ROCCAPIEMONTE;;;CENTRO DEMOCRATICO-SCELTA CIVICA;80;;
ROCCAPIEMONTE;;;UNIONE DI CENTRO;67;;
ROCCAPIEMONTE;;;DAVVERO-VERDI;59;;
ROCCAPIEMONTE;;;ITALIA DEI VALORI;19;;
ROCCAPIEMONTE;;;CAMPANIA IN RETE;14;;
ROCCAPIEMONTE;CALDORO STEFANO;;;;;1528
ROCCAPIEMONTE;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;527;;
ROCCAPIEMONTE;;;FORZA ITALIA;438;;
ROCCAPIEMONTE;;;CALDORO PRESIDENTE;409;;
ROCCAPIEMONTE;;;NCD - CAMPANIA POPOLARE;87;;
ROCCAPIEMONTE;;;NOI SUD;43;;
ROCCAPIEMONTE;;;POPOLARI PER L'ITALIA;29;;
ROCCAPIEMONTE;;;MAI PIU' LA TERRA DEI FUOCHI;7;;
ROCCAPIEMONTE;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;6;;
ROCCAPIEMONTE;CIARAMBINO VALERIA;;;;;479
ROCCAPIEMONTE;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;436;;
ROCCAPIEMONTE;VOZZA SALVATORE;;;;;69
ROCCAPIEMONTE;;;SINISTRA AL LAVORO;72;;
ROCCAPIEMONTE;ESPOSITO MARCO;;;;;31
ROCCAPIEMONTE;;;MO! LISTA CIVICA CAMPANIA;25;;
ROFRANO;DE LUCA VINCENZO;;;;;404
ROFRANO;;;PARTITO DEMOCRATICO;263;;
ROFRANO;;;UNIONE DI CENTRO;65;;
ROFRANO;;;DE LUCA PRESIDENTE;46;;
ROFRANO;;;DAVVERO-VERDI;14;;
ROFRANO;;;PARTITO SOCIALISTA ITALIANO;3;;
ROFRANO;;;CAMPANIA LIBERA;3;;
ROFRANO;;;CAMPANIA IN RETE;1;;
ROFRANO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;1;;
ROFRANO;;;ITALIA DEI VALORI;0;;
ROFRANO;CALDORO STEFANO;;;;;284
ROFRANO;;;CALDORO PRESIDENTE;242;;
ROFRANO;;;FORZA ITALIA;24;;
ROFRANO;;;NCD - CAMPANIA POPOLARE;7;;
ROFRANO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;7;;
ROFRANO;;;POPOLARI PER L'ITALIA;2;;
ROFRANO;;;NOI SUD;1;;
ROFRANO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;0;;
ROFRANO;;;MAI PIU' LA TERRA DEI FUOCHI;0;;
ROFRANO;CIARAMBINO VALERIA;;;;;69
ROFRANO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;60;;
ROFRANO;ESPOSITO MARCO;;;;;4
ROFRANO;;;MO! LISTA CIVICA CAMPANIA;3;;
ROFRANO;VOZZA SALVATORE;;;;;0
ROFRANO;;;SINISTRA AL LAVORO;1;;
ROMAGNANO AL MONTE;CALDORO STEFANO;;;;;100
ROMAGNANO AL MONTE;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;41;;
ROMAGNANO AL MONTE;;;FORZA ITALIA;32;;
ROMAGNANO AL MONTE;;;CALDORO PRESIDENTE;20;;
ROMAGNANO AL MONTE;;;NOI SUD;0;;
ROMAGNANO AL MONTE;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;0;;
ROMAGNANO AL MONTE;;;POPOLARI PER L'ITALIA;0;;
ROMAGNANO AL MONTE;;;MAI PIU' LA TERRA DEI FUOCHI;0;;
ROMAGNANO AL MONTE;;;NCD - CAMPANIA POPOLARE;0;;
ROMAGNANO AL MONTE;DE LUCA VINCENZO;;;;;62
ROMAGNANO AL MONTE;;;CAMPANIA LIBERA;22;;
ROMAGNANO AL MONTE;;;PARTITO DEMOCRATICO;17;;
ROMAGNANO AL MONTE;;;DE LUCA PRESIDENTE;4;;
ROMAGNANO AL MONTE;;;CENTRO DEMOCRATICO-SCELTA CIVICA;4;;
ROMAGNANO AL MONTE;;;PARTITO SOCIALISTA ITALIANO;2;;
ROMAGNANO AL MONTE;;;UNIONE DI CENTRO;1;;
ROMAGNANO AL MONTE;;;CAMPANIA IN RETE;1;;
ROMAGNANO AL MONTE;;;ITALIA DEI VALORI;1;;
ROMAGNANO AL MONTE;;;DAVVERO-VERDI;0;;
ROMAGNANO AL MONTE;CIARAMBINO VALERIA;;;;;7
ROMAGNANO AL MONTE;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;7;;
ROMAGNANO AL MONTE;VOZZA SALVATORE;;;;;0
ROMAGNANO AL MONTE;;;SINISTRA AL LAVORO;0;;
ROMAGNANO AL MONTE;ESPOSITO MARCO;;;;;0
ROMAGNANO AL MONTE;;;MO! LISTA CIVICA CAMPANIA;0;;
ROSCIGNO;CALDORO STEFANO;;;;;167
ROSCIGNO;;;CALDORO PRESIDENTE;102;;
ROSCIGNO;;;FORZA ITALIA;30;;
ROSCIGNO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;27;;
ROSCIGNO;;;NOI SUD;4;;
ROSCIGNO;;;POPOLARI PER L'ITALIA;0;;
ROSCIGNO;;;MAI PIU' LA TERRA DEI FUOCHI;0;;
ROSCIGNO;;;NCD - CAMPANIA POPOLARE;0;;
ROSCIGNO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;0;;
ROSCIGNO;DE LUCA VINCENZO;;;;;133
ROSCIGNO;;;PARTITO DEMOCRATICO;54;;
ROSCIGNO;;;DE LUCA PRESIDENTE;23;;
ROSCIGNO;;;CAMPANIA LIBERA;20;;
ROSCIGNO;;;PARTITO SOCIALISTA ITALIANO;7;;
ROSCIGNO;;;DAVVERO-VERDI;7;;
ROSCIGNO;;;UNIONE DI CENTRO;5;;
ROSCIGNO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;4;;
ROSCIGNO;;;CAMPANIA IN RETE;1;;
ROSCIGNO;;;ITALIA DEI VALORI;0;;
ROSCIGNO;CIARAMBINO VALERIA;;;;;35
ROSCIGNO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;36;;
ROSCIGNO;VOZZA SALVATORE;;;;;0
ROSCIGNO;;;SINISTRA AL LAVORO;0;;
ROSCIGNO;ESPOSITO MARCO;;;;;0
ROSCIGNO;;;MO! LISTA CIVICA CAMPANIA;0;;
RUTINO;DE LUCA VINCENZO;;;;;216
RUTINO;;;PARTITO DEMOCRATICO;75;;
RUTINO;;;CAMPANIA LIBERA;44;;
RUTINO;;;ITALIA DEI VALORI;24;;
RUTINO;;;DE LUCA PRESIDENTE;24;;
RUTINO;;;PARTITO SOCIALISTA ITALIANO;11;;
RUTINO;;;UNIONE DI CENTRO;9;;
RUTINO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;6;;
RUTINO;;;DAVVERO-VERDI;0;;
RUTINO;;;CAMPANIA IN RETE;0;;
RUTINO;CALDORO STEFANO;;;;;81
RUTINO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;31;;
RUTINO;;;FORZA ITALIA;21;;
RUTINO;;;CALDORO PRESIDENTE;15;;
RUTINO;;;NCD - CAMPANIA POPOLARE;8;;
RUTINO;;;POPOLARI PER L'ITALIA;2;;
RUTINO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;1;;
RUTINO;;;NOI SUD;1;;
RUTINO;;;MAI PIU' LA TERRA DEI FUOCHI;0;;
RUTINO;CIARAMBINO VALERIA;;;;;50
RUTINO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;48;;
RUTINO;VOZZA SALVATORE;;;;;3
RUTINO;;;SINISTRA AL LAVORO;3;;
RUTINO;ESPOSITO MARCO;;;;;1
RUTINO;;;MO! LISTA CIVICA CAMPANIA;1;;
SACCO;DE LUCA VINCENZO;;;;;185
SACCO;;;PARTITO DEMOCRATICO;99;;
SACCO;;;DE LUCA PRESIDENTE;20;;
SACCO;;;CAMPANIA LIBERA;12;;
SACCO;;;UNIONE DI CENTRO;10;;
SACCO;;;PARTITO SOCIALISTA ITALIANO;5;;
SACCO;;;DAVVERO-VERDI;3;;
SACCO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;2;;
SACCO;;;CAMPANIA IN RETE;1;;
SACCO;;;ITALIA DEI VALORI;0;;
SACCO;CALDORO STEFANO;;;;;51
SACCO;;;CALDORO PRESIDENTE;44;;
SACCO;;;FORZA ITALIA;22;;
SACCO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;8;;
SACCO;;;NCD - CAMPANIA POPOLARE;3;;
SACCO;;;POPOLARI PER L'ITALIA;0;;
SACCO;;;NOI SUD;0;;
SACCO;;;MAI PIU' LA TERRA DEI FUOCHI;0;;
SACCO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;0;;
SACCO;CIARAMBINO VALERIA;;;;;14
SACCO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;16;;
SACCO;VOZZA SALVATORE;;;;;4
SACCO;;;SINISTRA AL LAVORO;4;;
SACCO;ESPOSITO MARCO;;;;;0
SACCO;;;MO! LISTA CIVICA CAMPANIA;0;;
SALA CONSILINA;DE LUCA VINCENZO;;;;;3028
SALA CONSILINA;;;PARTITO SOCIALISTA ITALIANO;1864;;
SALA CONSILINA;;;PARTITO DEMOCRATICO;422;;
SALA CONSILINA;;;DE LUCA PRESIDENTE;264;;
SALA CONSILINA;;;CENTRO DEMOCRATICO-SCELTA CIVICA;98;;
SALA CONSILINA;;;DAVVERO-VERDI;96;;
SALA CONSILINA;;;CAMPANIA LIBERA;49;;
SALA CONSILINA;;;UNIONE DI CENTRO;48;;
SALA CONSILINA;;;ITALIA DEI VALORI;44;;
SALA CONSILINA;;;CAMPANIA IN RETE;13;;
SALA CONSILINA;CALDORO STEFANO;;;;;1584
SALA CONSILINA;;;FORZA ITALIA;893;;
SALA CONSILINA;;;CALDORO PRESIDENTE;421;;
SALA CONSILINA;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;195;;
SALA CONSILINA;;;NCD - CAMPANIA POPOLARE;37;;
SALA CONSILINA;;;NOI SUD;11;;
SALA CONSILINA;;;MAI PIU' LA TERRA DEI FUOCHI;8;;
SALA CONSILINA;;;POPOLARI PER L'ITALIA;5;;
SALA CONSILINA;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;3;;
SALA CONSILINA;CIARAMBINO VALERIA;;;;;435
SALA CONSILINA;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;409;;
SALA CONSILINA;VOZZA SALVATORE;;;;;99
SALA CONSILINA;;;SINISTRA AL LAVORO;108;;
SALA CONSILINA;ESPOSITO MARCO;;;;;19
SALA CONSILINA;;;MO! LISTA CIVICA CAMPANIA;11;;
SALENTO;DE LUCA VINCENZO;;;;;586
SALENTO;;;PARTITO DEMOCRATICO;263;;
SALENTO;;;UNIONE DI CENTRO;180;;
SALENTO;;;DE LUCA PRESIDENTE;71;;
SALENTO;;;CAMPANIA LIBERA;41;;
SALENTO;;;PARTITO SOCIALISTA ITALIANO;29;;
SALENTO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;8;;
SALENTO;;;CAMPANIA IN RETE;8;;
SALENTO;;;DAVVERO-VERDI;0;;
SALENTO;;;ITALIA DEI VALORI;0;;
SALENTO;CALDORO STEFANO;;;;;201
SALENTO;;;FORZA ITALIA;80;;
SALENTO;;;CALDORO PRESIDENTE;45;;
SALENTO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;43;;
SALENTO;;;POPOLARI PER L'ITALIA;21;;
SALENTO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;3;;
SALENTO;;;NCD - CAMPANIA POPOLARE;2;;
SALENTO;;;NOI SUD;2;;
SALENTO;;;MAI PIU' LA TERRA DEI FUOCHI;1;;
SALENTO;CIARAMBINO VALERIA;;;;;123
SALENTO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;110;;
SALENTO;VOZZA SALVATORE;;;;;8
SALENTO;;;SINISTRA AL LAVORO;11;;
SALENTO;ESPOSITO MARCO;;;;;7
SALENTO;;;MO! LISTA CIVICA CAMPANIA;7;;
SALERNO;DE LUCA VINCENZO;;;;;45745
SALERNO;;;DE LUCA PRESIDENTE;11681;;
SALERNO;;;PARTITO DEMOCRATICO;11238;;
SALERNO;;;CAMPANIA LIBERA;5944;;
SALERNO;;;PARTITO SOCIALISTA ITALIANO;3460;;
SALERNO;;;DAVVERO-VERDI;2574;;
SALERNO;;;UNIONE DI CENTRO;1242;;
SALERNO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;1238;;
SALERNO;;;ITALIA DEI VALORI;389;;
SALERNO;;;CAMPANIA IN RETE;281;;
SALERNO;CALDORO STEFANO;;;;;11253
SALERNO;;;FORZA ITALIA;4469;;
SALERNO;;;CALDORO PRESIDENTE;2511;;
SALERNO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;2415;;
SALERNO;;;NOI SUD;512;;
SALERNO;;;NCD - CAMPANIA POPOLARE;361;;
SALERNO;;;POPOLARI PER L'ITALIA;133;;
SALERNO;;;MAI PIU' LA TERRA DEI FUOCHI;96;;
SALERNO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;50;;
SALERNO;CIARAMBINO VALERIA;;;;;8091
SALERNO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;7217;;
SALERNO;VOZZA SALVATORE;;;;;1205
SALERNO;;;SINISTRA AL LAVORO;1518;;
SALERNO;ESPOSITO MARCO;;;;;277
SALERNO;;;MO! LISTA CIVICA CAMPANIA;198;;
SALVITELLE;DE LUCA VINCENZO;;;;;162
SALVITELLE;;;PARTITO DEMOCRATICO;90;;
SALVITELLE;;;DE LUCA PRESIDENTE;39;;
SALVITELLE;;;ITALIA DEI VALORI;8;;
SALVITELLE;;;CAMPANIA LIBERA;6;;
SALVITELLE;;;DAVVERO-VERDI;5;;
SALVITELLE;;;CENTRO DEMOCRATICO-SCELTA CIVICA;5;;
SALVITELLE;;;CAMPANIA IN RETE;1;;
SALVITELLE;;;PARTITO SOCIALISTA ITALIANO;0;;
SALVITELLE;;;UNIONE DI CENTRO;0;;
SALVITELLE;CALDORO STEFANO;;;;;103
SALVITELLE;;;CALDORO PRESIDENTE;38;;
SALVITELLE;;;NOI SUD;32;;
SALVITELLE;;;FORZA ITALIA;17;;
SALVITELLE;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;9;;
SALVITELLE;;;NCD - CAMPANIA POPOLARE;6;;
SALVITELLE;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;1;;
SALVITELLE;;;MAI PIU' LA TERRA DEI FUOCHI;0;;
SALVITELLE;;;POPOLARI PER L'ITALIA;0;;
SALVITELLE;CIARAMBINO VALERIA;;;;;16
SALVITELLE;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;14;;
SALVITELLE;VOZZA SALVATORE;;;;;1
SALVITELLE;;;SINISTRA AL LAVORO;1;;
SALVITELLE;ESPOSITO MARCO;;;;;1
SALVITELLE;;;MO! LISTA CIVICA CAMPANIA;1;;
SAN CIPRIANO PICENTINO;DE LUCA VINCENZO;;;;;1785
SAN CIPRIANO PICENTINO;;;DE LUCA PRESIDENTE;477;;
SAN CIPRIANO PICENTINO;;;PARTITO DEMOCRATICO;415;;
SAN CIPRIANO PICENTINO;;;CAMPANIA LIBERA;344;;
SAN CIPRIANO PICENTINO;;;PARTITO SOCIALISTA ITALIANO;87;;
SAN CIPRIANO PICENTINO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;82;;
SAN CIPRIANO PICENTINO;;;UNIONE DI CENTRO;50;;
SAN CIPRIANO PICENTINO;;;DAVVERO-VERDI;41;;
SAN CIPRIANO PICENTINO;;;CAMPANIA IN RETE;14;;
SAN CIPRIANO PICENTINO;;;ITALIA DEI VALORI;9;;
SAN CIPRIANO PICENTINO;CALDORO STEFANO;;;;;813
SAN CIPRIANO PICENTINO;;;CALDORO PRESIDENTE;451;;
SAN CIPRIANO PICENTINO;;;FORZA ITALIA;155;;
SAN CIPRIANO PICENTINO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;93;;
SAN CIPRIANO PICENTINO;;;NCD - CAMPANIA POPOLARE;17;;
SAN CIPRIANO PICENTINO;;;NOI SUD;13;;
SAN CIPRIANO PICENTINO;;;POPOLARI PER L'ITALIA;13;;
SAN CIPRIANO PICENTINO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;2;;
SAN CIPRIANO PICENTINO;;;MAI PIU' LA TERRA DEI FUOCHI;1;;
SAN CIPRIANO PICENTINO;CIARAMBINO VALERIA;;;;;419
SAN CIPRIANO PICENTINO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;362;;
SAN CIPRIANO PICENTINO;VOZZA SALVATORE;;;;;36
SAN CIPRIANO PICENTINO;;;SINISTRA AL LAVORO;41;;
SAN CIPRIANO PICENTINO;ESPOSITO MARCO;;;;;14
SAN CIPRIANO PICENTINO;;;MO! LISTA CIVICA CAMPANIA;10;;
SAN GIOVANNI A PIRO;CALDORO STEFANO;;;;;1231
SAN GIOVANNI A PIRO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;598;;
SAN GIOVANNI A PIRO;;;CALDORO PRESIDENTE;357;;
SAN GIOVANNI A PIRO;;;FORZA ITALIA;234;;
SAN GIOVANNI A PIRO;;;NCD - CAMPANIA POPOLARE;21;;
SAN GIOVANNI A PIRO;;;NOI SUD;5;;
SAN GIOVANNI A PIRO;;;POPOLARI PER L'ITALIA;4;;
SAN GIOVANNI A PIRO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;2;;
SAN GIOVANNI A PIRO;;;MAI PIU' LA TERRA DEI FUOCHI;2;;
SAN GIOVANNI A PIRO;DE LUCA VINCENZO;;;;;782
SAN GIOVANNI A PIRO;;;PARTITO SOCIALISTA ITALIANO;226;;
SAN GIOVANNI A PIRO;;;PARTITO DEMOCRATICO;195;;
SAN GIOVANNI A PIRO;;;DE LUCA PRESIDENTE;130;;
SAN GIOVANNI A PIRO;;;UNIONE DI CENTRO;87;;
SAN GIOVANNI A PIRO;;;CAMPANIA LIBERA;40;;
SAN GIOVANNI A PIRO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;26;;
SAN GIOVANNI A PIRO;;;DAVVERO-VERDI;20;;
SAN GIOVANNI A PIRO;;;ITALIA DEI VALORI;7;;
SAN GIOVANNI A PIRO;;;CAMPANIA IN RETE;6;;
SAN GIOVANNI A PIRO;CIARAMBINO VALERIA;;;;;161
SAN GIOVANNI A PIRO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;136;;
SAN GIOVANNI A PIRO;VOZZA SALVATORE;;;;;30
SAN GIOVANNI A PIRO;;;SINISTRA AL LAVORO;31;;
SAN GIOVANNI A PIRO;ESPOSITO MARCO;;;;;17
SAN GIOVANNI A PIRO;;;MO! LISTA CIVICA CAMPANIA;16;;
SAN GREGORIO MAGNO;DE LUCA VINCENZO;;;;;1607
SAN GREGORIO MAGNO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;527;;
SAN GREGORIO MAGNO;;;PARTITO DEMOCRATICO;462;;
SAN GREGORIO MAGNO;;;DE LUCA PRESIDENTE;275;;
SAN GREGORIO MAGNO;;;CAMPANIA LIBERA;178;;
SAN GREGORIO MAGNO;;;UNIONE DI CENTRO;61;;
SAN GREGORIO MAGNO;;;DAVVERO-VERDI;30;;
SAN GREGORIO MAGNO;;;PARTITO SOCIALISTA ITALIANO;24;;
SAN GREGORIO MAGNO;;;CAMPANIA IN RETE;12;;
SAN GREGORIO MAGNO;;;ITALIA DEI VALORI;7;;
SAN GREGORIO MAGNO;CALDORO STEFANO;;;;;747
SAN GREGORIO MAGNO;;;FORZA ITALIA;312;;
SAN GREGORIO MAGNO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;216;;
SAN GREGORIO MAGNO;;;CALDORO PRESIDENTE;168;;
SAN GREGORIO MAGNO;;;NCD - CAMPANIA POPOLARE;36;;
SAN GREGORIO MAGNO;;;NOI SUD;28;;
SAN GREGORIO MAGNO;;;MAI PIU' LA TERRA DEI FUOCHI;10;;
SAN GREGORIO MAGNO;;;POPOLARI PER L'ITALIA;2;;
SAN GREGORIO MAGNO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;2;;
SAN GREGORIO MAGNO;CIARAMBINO VALERIA;;;;;294
SAN GREGORIO MAGNO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;297;;
SAN GREGORIO MAGNO;VOZZA SALVATORE;;;;;42
SAN GREGORIO MAGNO;;;SINISTRA AL LAVORO;44;;
SAN GREGORIO MAGNO;ESPOSITO MARCO;;;;;5
SAN GREGORIO MAGNO;;;MO! LISTA CIVICA CAMPANIA;4;;
SAN MANGO PIEMONTE;DE LUCA VINCENZO;;;;;785
SAN MANGO PIEMONTE;;;DE LUCA PRESIDENTE;223;;
SAN MANGO PIEMONTE;;;PARTITO DEMOCRATICO;181;;
SAN MANGO PIEMONTE;;;UNIONE DI CENTRO;137;;
SAN MANGO PIEMONTE;;;PARTITO SOCIALISTA ITALIANO;74;;
SAN MANGO PIEMONTE;;;CAMPANIA LIBERA;60;;
SAN MANGO PIEMONTE;;;CENTRO DEMOCRATICO-SCELTA CIVICA;25;;
SAN MANGO PIEMONTE;;;DAVVERO-VERDI;19;;
SAN MANGO PIEMONTE;;;ITALIA DEI VALORI;14;;
SAN MANGO PIEMONTE;;;CAMPANIA IN RETE;2;;
SAN MANGO PIEMONTE;CALDORO STEFANO;;;;;305
SAN MANGO PIEMONTE;;;POPOLARI PER L'ITALIA;94;;
SAN MANGO PIEMONTE;;;FORZA ITALIA;86;;
SAN MANGO PIEMONTE;;;CALDORO PRESIDENTE;58;;
SAN MANGO PIEMONTE;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;35;;
SAN MANGO PIEMONTE;;;NOI SUD;15;;
SAN MANGO PIEMONTE;;;NCD - CAMPANIA POPOLARE;11;;
SAN MANGO PIEMONTE;;;MAI PIU' LA TERRA DEI FUOCHI;3;;
SAN MANGO PIEMONTE;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;1;;
SAN MANGO PIEMONTE;CIARAMBINO VALERIA;;;;;178
SAN MANGO PIEMONTE;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;145;;
SAN MANGO PIEMONTE;VOZZA SALVATORE;;;;;15
SAN MANGO PIEMONTE;;;SINISTRA AL LAVORO;18;;
SAN MANGO PIEMONTE;ESPOSITO MARCO;;;;;3
SAN MANGO PIEMONTE;;;MO! LISTA CIVICA CAMPANIA;6;;
SAN MARZANO SUL SARNO;CALDORO STEFANO;;;;;2836
SAN MARZANO SUL SARNO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;744;;
SAN MARZANO SUL SARNO;;;FORZA ITALIA;730;;
SAN MARZANO SUL SARNO;;;POPOLARI PER L'ITALIA;718;;
SAN MARZANO SUL SARNO;;;NOI SUD;266;;
SAN MARZANO SUL SARNO;;;CALDORO PRESIDENTE;217;;
