

Ente;Candidato;;Liste/Gruppi;Voti lista;;Voti candidato
SANT'ANDREA DI CONZA;ESPOSITO MARCO;;;;;1
SANT'ANDREA DI CONZA;;
SANT'ANGELO ALL'ESCA;DE LUCA VINCENZO;;;;;220
SANT'ANGELO ALL'ESCA;;;UNIONE DI CENTRO;121;;
SANT'ANGELO ALL'ESCA;;;CENTRO DEMOCRATICO-SCELTA CIVICA;56;;
SANT'ANGELO ALL'ESCA;;;PARTITO DEMOCRATICO;30;;
SANT'ANGELO ALL'ESCA;;;DE LUCA PRESIDENTE;6;;
SANT'ANGELO ALL'ESCA;;;CAMPANIA LIBERA;1;;
SANT'ANGELO ALL'ESCA;;;CAMPANIA IN RETE;1;;
SANT'ANGELO ALL'ESCA;;;ITALIA DEI VALORI;1;;
SANT'ANGELO ALL'ESCA;;;DAVVERO-VERDI;0;;
SANT'ANGELO ALL'ESCA;;;PARTITO SOCIALISTA ITALIANO;0;;
SANT'ANGELO ALL'ESCA;CALDORO STEFANO;;;;;174
SANT'ANGELO ALL'ESCA;;;NCD - CAMPANIA POPOLARE;93;;
SANT'ANGELO ALL'ESCA;;;FORZA ITALIA;54;;
SANT'ANGELO ALL'ESCA;;;CALDORO PRESIDENTE;12;;
SANT'ANGELO ALL'ESCA;;;NOI SUD;9;;
SANT'ANGELO ALL'ESCA;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;1;;
SANT'ANGELO ALL'ESCA;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;0;;
SANT'ANGELO ALL'ESCA;;;POPOLARI PER L'ITALIA;0;;
SANT'ANGELO ALL'ESCA;;;MAI PIU' LA TERRA DEI FUOCHI;0;;
SANT'ANGELO ALL'ESCA;CIARAMBINO VALERIA;;;;;43
SANT'ANGELO ALL'ESCA;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;44;;
SANT'ANGELO ALL'ESCA;VOZZA SALVATORE;;;;;3
SANT'ANGELO ALL'ESCA;;;SINISTRA AL LAVORO;4;;
SANT'ANGELO ALL'ESCA;ESPOSITO MARCO;;;;;0
SANT'ANGELO ALL'ESCA;;
SANT'ANGELO A SCALA;CALDORO STEFANO;;;;;193
SANT'ANGELO A SCALA;;;NCD - CAMPANIA POPOLARE;125;;
SANT'ANGELO A SCALA;;;FORZA ITALIA;41;;
SANT'ANGELO A SCALA;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;14;;
SANT'ANGELO A SCALA;;;CALDORO PRESIDENTE;7;;
SANT'ANGELO A SCALA;;;NOI SUD;6;;
SANT'ANGELO A SCALA;;;POPOLARI PER L'ITALIA;2;;
SANT'ANGELO A SCALA;;;MAI PIU' LA TERRA DEI FUOCHI;1;;
SANT'ANGELO A SCALA;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;1;;
SANT'ANGELO A SCALA;DE LUCA VINCENZO;;;;;108
SANT'ANGELO A SCALA;;;PARTITO DEMOCRATICO;35;;
SANT'ANGELO A SCALA;;;DE LUCA PRESIDENTE;27;;
SANT'ANGELO A SCALA;;;UNIONE DI CENTRO;18;;
SANT'ANGELO A SCALA;;;CENTRO DEMOCRATICO-SCELTA CIVICA;12;;
SANT'ANGELO A SCALA;;;DAVVERO-VERDI;6;;
SANT'ANGELO A SCALA;;;CAMPANIA LIBERA;2;;
SANT'ANGELO A SCALA;;;ITALIA DEI VALORI;1;;
SANT'ANGELO A SCALA;;;PARTITO SOCIALISTA ITALIANO;0;;
SANT'ANGELO A SCALA;;;CAMPANIA IN RETE;0;;
SANT'ANGELO A SCALA;CIARAMBINO VALERIA;;;;;43
SANT'ANGELO A SCALA;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;41;;
SANT'ANGELO A SCALA;VOZZA SALVATORE;;;;;2
SANT'ANGELO A SCALA;;;SINISTRA AL LAVORO;2;;
SANT'ANGELO A SCALA;ESPOSITO MARCO;;;;;0
SANT'ANGELO A SCALA;;
SANT'ANGELO DEI LOMBARDI;DE LUCA VINCENZO;;;;;1075
SANT'ANGELO DEI LOMBARDI;;;PARTITO DEMOCRATICO;801;;
SANT'ANGELO DEI LOMBARDI;;;DE LUCA PRESIDENTE;151;;
SANT'ANGELO DEI LOMBARDI;;;UNIONE DI CENTRO;34;;
SANT'ANGELO DEI LOMBARDI;;;ITALIA DEI VALORI;33;;
SANT'ANGELO DEI LOMBARDI;;;CENTRO DEMOCRATICO-SCELTA CIVICA;22;;
SANT'ANGELO DEI LOMBARDI;;;PARTITO SOCIALISTA ITALIANO;6;;
SANT'ANGELO DEI LOMBARDI;;;CAMPANIA IN RETE;4;;
SANT'ANGELO DEI LOMBARDI;;;CAMPANIA LIBERA;4;;
SANT'ANGELO DEI LOMBARDI;;;DAVVERO-VERDI;2;;
SANT'ANGELO DEI LOMBARDI;CALDORO STEFANO;;;;;497
SANT'ANGELO DEI LOMBARDI;;;NCD - CAMPANIA POPOLARE;135;;
SANT'ANGELO DEI LOMBARDI;;;FORZA ITALIA;132;;
SANT'ANGELO DEI LOMBARDI;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;124;;
SANT'ANGELO DEI LOMBARDI;;;CALDORO PRESIDENTE;76;;
SANT'ANGELO DEI LOMBARDI;;;NOI SUD;9;;
SANT'ANGELO DEI LOMBARDI;;;POPOLARI PER L'ITALIA;7;;
SANT'ANGELO DEI LOMBARDI;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;2;;
SANT'ANGELO DEI LOMBARDI;;;MAI PIU' LA TERRA DEI FUOCHI;1;;
SANT'ANGELO DEI LOMBARDI;CIARAMBINO VALERIA;;;;;206
SANT'ANGELO DEI LOMBARDI;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;188;;
SANT'ANGELO DEI LOMBARDI;VOZZA SALVATORE;;;;;28
SANT'ANGELO DEI LOMBARDI;;;SINISTRA AL LAVORO;30;;
SANT'ANGELO DEI LOMBARDI;ESPOSITO MARCO;;;;;2
SANT'ANGELO DEI LOMBARDI;;
SANTA PAOLINA;DE LUCA VINCENZO;;;;;173
SANTA PAOLINA;;;PARTITO DEMOCRATICO;58;;
SANTA PAOLINA;;;DE LUCA PRESIDENTE;29;;
SANTA PAOLINA;;;UNIONE DI CENTRO;28;;
SANTA PAOLINA;;;DAVVERO-VERDI;16;;
SANTA PAOLINA;;;CENTRO DEMOCRATICO-SCELTA CIVICA;15;;
SANTA PAOLINA;;;CAMPANIA IN RETE;9;;
SANTA PAOLINA;;;CAMPANIA LIBERA;6;;
SANTA PAOLINA;;;PARTITO SOCIALISTA ITALIANO;4;;
SANTA PAOLINA;;;ITALIA DEI VALORI;0;;
SANTA PAOLINA;CALDORO STEFANO;;;;;168
SANTA PAOLINA;;;NOI SUD;91;;
SANTA PAOLINA;;;FORZA ITALIA;24;;
SANTA PAOLINA;;;NCD - CAMPANIA POPOLARE;19;;
SANTA PAOLINA;;;CALDORO PRESIDENTE;15;;
SANTA PAOLINA;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;13;;
SANTA PAOLINA;;;MAI PIU' LA TERRA DEI FUOCHI;2;;
SANTA PAOLINA;;;POPOLARI PER L'ITALIA;1;;
SANTA PAOLINA;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;0;;
SANTA PAOLINA;VOZZA SALVATORE;;;;;125
SANTA PAOLINA;;;SINISTRA AL LAVORO;128;;
SANTA PAOLINA;CIARAMBINO VALERIA;;;;;109
SANTA PAOLINA;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;109;;
SANTA PAOLINA;ESPOSITO MARCO;;;;;0
SANTA PAOLINA;;
SANTO STEFANO DEL SOLE;DE LUCA VINCENZO;;;;;456
SANTO STEFANO DEL SOLE;;;DE LUCA PRESIDENTE;148;;
SANTO STEFANO DEL SOLE;;;PARTITO DEMOCRATICO;112;;
SANTO STEFANO DEL SOLE;;;UNIONE DI CENTRO;54;;
SANTO STEFANO DEL SOLE;;;DAVVERO-VERDI;31;;
SANTO STEFANO DEL SOLE;;;CENTRO DEMOCRATICO-SCELTA CIVICA;23;;
SANTO STEFANO DEL SOLE;;;CAMPANIA LIBERA;20;;
SANTO STEFANO DEL SOLE;;;PARTITO SOCIALISTA ITALIANO;15;;
SANTO STEFANO DEL SOLE;;;CAMPANIA IN RETE;13;;
SANTO STEFANO DEL SOLE;;;ITALIA DEI VALORI;8;;
SANTO STEFANO DEL SOLE;CALDORO STEFANO;;;;;187
SANTO STEFANO DEL SOLE;;;FORZA ITALIA;76;;
SANTO STEFANO DEL SOLE;;;CALDORO PRESIDENTE;33;;
SANTO STEFANO DEL SOLE;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;30;;
SANTO STEFANO DEL SOLE;;;NCD - CAMPANIA POPOLARE;29;;
SANTO STEFANO DEL SOLE;;;NOI SUD;13;;
SANTO STEFANO DEL SOLE;;;MAI PIU' LA TERRA DEI FUOCHI;3;;
SANTO STEFANO DEL SOLE;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;2;;
SANTO STEFANO DEL SOLE;;;POPOLARI PER L'ITALIA;1;;
SANTO STEFANO DEL SOLE;CIARAMBINO VALERIA;;;;;158
SANTO STEFANO DEL SOLE;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;156;;
SANTO STEFANO DEL SOLE;VOZZA SALVATORE;;;;;13
SANTO STEFANO DEL SOLE;;;SINISTRA AL LAVORO;14;;
SANTO STEFANO DEL SOLE;ESPOSITO MARCO;;;;;3
SANTO STEFANO DEL SOLE;;
SAVIGNANO IRPINO;CALDORO STEFANO;;;;;274
SAVIGNANO IRPINO;;;CALDORO PRESIDENTE;120;;
SAVIGNANO IRPINO;;;FORZA ITALIA;89;;
SAVIGNANO IRPINO;;;NCD - CAMPANIA POPOLARE;41;;
SAVIGNANO IRPINO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;10;;
SAVIGNANO IRPINO;;;MAI PIU' LA TERRA DEI FUOCHI;2;;
SAVIGNANO IRPINO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;1;;
SAVIGNANO IRPINO;;;NOI SUD;1;;
SAVIGNANO IRPINO;;;POPOLARI PER L'ITALIA;0;;
SAVIGNANO IRPINO;DE LUCA VINCENZO;;;;;166
SAVIGNANO IRPINO;;;PARTITO DEMOCRATICO;95;;
SAVIGNANO IRPINO;;;DE LUCA PRESIDENTE;27;;
SAVIGNANO IRPINO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;14;;
SAVIGNANO IRPINO;;;DAVVERO-VERDI;5;;
SAVIGNANO IRPINO;;;CAMPANIA IN RETE;2;;
SAVIGNANO IRPINO;;;ITALIA DEI VALORI;2;;
SAVIGNANO IRPINO;;;UNIONE DI CENTRO;2;;
SAVIGNANO IRPINO;;;PARTITO SOCIALISTA ITALIANO;1;;
SAVIGNANO IRPINO;;;CAMPANIA LIBERA;0;;
SAVIGNANO IRPINO;CIARAMBINO VALERIA;;;;;32
SAVIGNANO IRPINO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;29;;
SAVIGNANO IRPINO;VOZZA SALVATORE;;;;;17
SAVIGNANO IRPINO;;;SINISTRA AL LAVORO;19;;
SAVIGNANO IRPINO;ESPOSITO MARCO;;;;;2
SAVIGNANO IRPINO;;
SCAMPITELLA;DE LUCA VINCENZO;;;;;251
SCAMPITELLA;;;PARTITO DEMOCRATICO;135;;
SCAMPITELLA;;;DE LUCA PRESIDENTE;51;;
SCAMPITELLA;;;UNIONE DI CENTRO;17;;
SCAMPITELLA;;;CAMPANIA LIBERA;17;;
SCAMPITELLA;;;CAMPANIA IN RETE;11;;
SCAMPITELLA;;;CENTRO DEMOCRATICO-SCELTA CIVICA;9;;
SCAMPITELLA;;;DAVVERO-VERDI;5;;
SCAMPITELLA;;;ITALIA DEI VALORI;3;;
SCAMPITELLA;;;PARTITO SOCIALISTA ITALIANO;2;;
SCAMPITELLA;CALDORO STEFANO;;;;;209
SCAMPITELLA;;;CALDORO PRESIDENTE;107;;
SCAMPITELLA;;;FORZA ITALIA;45;;
SCAMPITELLA;;;NCD - CAMPANIA POPOLARE;28;;
SCAMPITELLA;;;POPOLARI PER L'ITALIA;18;;
SCAMPITELLA;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;11;;
SCAMPITELLA;;;NOI SUD;3;;
SCAMPITELLA;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;2;;
SCAMPITELLA;;;MAI PIU' LA TERRA DEI FUOCHI;0;;
SCAMPITELLA;CIARAMBINO VALERIA;;;;;113
SCAMPITELLA;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;102;;
SCAMPITELLA;VOZZA SALVATORE;;;;;14
SCAMPITELLA;;;SINISTRA AL LAVORO;14;;
SCAMPITELLA;ESPOSITO MARCO;;;;;0
SCAMPITELLA;;
SENERCHIA;CALDORO STEFANO;;;;;216
SENERCHIA;;;NCD - CAMPANIA POPOLARE;143;;
SENERCHIA;;;FORZA ITALIA;50;;
SENERCHIA;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;10;;
SENERCHIA;;;POPOLARI PER L'ITALIA;5;;
SENERCHIA;;;NOI SUD;3;;
SENERCHIA;;;CALDORO PRESIDENTE;3;;
SENERCHIA;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;1;;
SENERCHIA;;;MAI PIU' LA TERRA DEI FUOCHI;1;;
SENERCHIA;DE LUCA VINCENZO;;;;;194
SENERCHIA;;;PARTITO DEMOCRATICO;133;;
SENERCHIA;;;UNIONE DI CENTRO;17;;
SENERCHIA;;;DE LUCA PRESIDENTE;11;;
SENERCHIA;;;ITALIA DEI VALORI;11;;
SENERCHIA;;;CENTRO DEMOCRATICO-SCELTA CIVICA;10;;
SENERCHIA;;;DAVVERO-VERDI;2;;
SENERCHIA;;;CAMPANIA LIBERA;1;;
SENERCHIA;;;PARTITO SOCIALISTA ITALIANO;1;;
SENERCHIA;;;CAMPANIA IN RETE;0;;
SENERCHIA;CIARAMBINO VALERIA;;;;;15
SENERCHIA;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;14;;
SENERCHIA;VOZZA SALVATORE;;;;;6
SENERCHIA;;;SINISTRA AL LAVORO;6;;
SENERCHIA;ESPOSITO MARCO;;;;;0
SENERCHIA;;
SERINO;DE LUCA VINCENZO;;;;;1915
SERINO;;;PARTITO DEMOCRATICO;716;;
SERINO;;;DE LUCA PRESIDENTE;355;;
SERINO;;;UNIONE DI CENTRO;243;;
SERINO;;;DAVVERO-VERDI;149;;
SERINO;;;PARTITO SOCIALISTA ITALIANO;126;;
SERINO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;101;;
SERINO;;;CAMPANIA LIBERA;48;;
SERINO;;;ITALIA DEI VALORI;31;;
SERINO;;;CAMPANIA IN RETE;30;;
SERINO;CALDORO STEFANO;;;;;704
SERINO;;;NCD - CAMPANIA POPOLARE;253;;
SERINO;;;FORZA ITALIA;239;;
SERINO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;97;;
SERINO;;;NOI SUD;53;;
SERINO;;;CALDORO PRESIDENTE;51;;
SERINO;;;POPOLARI PER L'ITALIA;4;;
SERINO;;;MAI PIU' LA TERRA DEI FUOCHI;2;;
SERINO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;1;;
SERINO;CIARAMBINO VALERIA;;;;;367
SERINO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;366;;
SERINO;VOZZA SALVATORE;;;;;41
SERINO;;;SINISTRA AL LAVORO;40;;
SERINO;ESPOSITO MARCO;;;;;4
SERINO;;
SIRIGNANO;DE LUCA VINCENZO;;;;;631
SIRIGNANO;;;PARTITO DEMOCRATICO;234;;
SIRIGNANO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;200;;
SIRIGNANO;;;CAMPANIA LIBERA;71;;
SIRIGNANO;;;DE LUCA PRESIDENTE;58;;
SIRIGNANO;;;CAMPANIA IN RETE;24;;
SIRIGNANO;;;DAVVERO-VERDI;23;;
SIRIGNANO;;;UNIONE DI CENTRO;10;;
SIRIGNANO;;;PARTITO SOCIALISTA ITALIANO;6;;
SIRIGNANO;;;ITALIA DEI VALORI;4;;
SIRIGNANO;CALDORO STEFANO;;;;;414
SIRIGNANO;;;NCD - CAMPANIA POPOLARE;155;;
SIRIGNANO;;;CALDORO PRESIDENTE;81;;
SIRIGNANO;;;FORZA ITALIA;65;;
SIRIGNANO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;59;;
SIRIGNANO;;;NOI SUD;33;;
SIRIGNANO;;;POPOLARI PER L'ITALIA;9;;
SIRIGNANO;;;MAI PIU' LA TERRA DEI FUOCHI;3;;
SIRIGNANO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;1;;
SIRIGNANO;CIARAMBINO VALERIA;;;;;214
SIRIGNANO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;199;;
SIRIGNANO;VOZZA SALVATORE;;;;;15
SIRIGNANO;;;SINISTRA AL LAVORO;13;;
SIRIGNANO;ESPOSITO MARCO;;;;;9
SIRIGNANO;;
SOLOFRA;DE LUCA VINCENZO;;;;;3262
SOLOFRA;;;PARTITO DEMOCRATICO;1261;;
SOLOFRA;;;DE LUCA PRESIDENTE;668;;
SOLOFRA;;;PARTITO SOCIALISTA ITALIANO;499;;
SOLOFRA;;;CENTRO DEMOCRATICO-SCELTA CIVICA;186;;
SOLOFRA;;;UNIONE DI CENTRO;153;;
SOLOFRA;;;CAMPANIA LIBERA;135;;
SOLOFRA;;;DAVVERO-VERDI;84;;
SOLOFRA;;;CAMPANIA IN RETE;31;;
SOLOFRA;;;ITALIA DEI VALORI;23;;
SOLOFRA;CALDORO STEFANO;;;;;1355
SOLOFRA;;;FORZA ITALIA;742;;
SOLOFRA;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;185;;
SOLOFRA;;;NCD - CAMPANIA POPOLARE;175;;
SOLOFRA;;;CALDORO PRESIDENTE;149;;
SOLOFRA;;;NOI SUD;14;;
SOLOFRA;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;6;;
SOLOFRA;;;MAI PIU' LA TERRA DEI FUOCHI;6;;
SOLOFRA;;;POPOLARI PER L'ITALIA;5;;
SOLOFRA;CIARAMBINO VALERIA;;;;;739
SOLOFRA;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;700;;
SOLOFRA;VOZZA SALVATORE;;;;;49
SOLOFRA;;;SINISTRA AL LAVORO;40;;
SOLOFRA;ESPOSITO MARCO;;;;;11
SOLOFRA;;
SORBO SERPICO;DE LUCA VINCENZO;;;;;167
SORBO SERPICO;;;PARTITO DEMOCRATICO;48;;
SORBO SERPICO;;;DE LUCA PRESIDENTE;42;;
SORBO SERPICO;;;UNIONE DI CENTRO;36;;
SORBO SERPICO;;;DAVVERO-VERDI;23;;
SORBO SERPICO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;9;;
SORBO SERPICO;;;PARTITO SOCIALISTA ITALIANO;7;;
SORBO SERPICO;;;CAMPANIA IN RETE;2;;
SORBO SERPICO;;;CAMPANIA LIBERA;1;;
SORBO SERPICO;;;ITALIA DEI VALORI;0;;
SORBO SERPICO;CALDORO STEFANO;;;;;94
SORBO SERPICO;;;FORZA ITALIA;46;;
SORBO SERPICO;;;NCD - CAMPANIA POPOLARE;19;;
SORBO SERPICO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;11;;
SORBO SERPICO;;;CALDORO PRESIDENTE;8;;
SORBO SERPICO;;;NOI SUD;6;;
SORBO SERPICO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;3;;
SORBO SERPICO;;;POPOLARI PER L'ITALIA;2;;
SORBO SERPICO;;;MAI PIU' LA TERRA DEI FUOCHI;0;;
SORBO SERPICO;CIARAMBINO VALERIA;;;;;60
SORBO SERPICO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;55;;
SORBO SERPICO;VOZZA SALVATORE;;;;;10
SORBO SERPICO;;;SINISTRA AL LAVORO;9;;
SORBO SERPICO;ESPOSITO MARCO;;;;;0
SORBO SERPICO;;
SPERONE;DE LUCA VINCENZO;;;;;880
SPERONE;;;CENTRO DEMOCRATICO-SCELTA CIVICA;262;;
SPERONE;;;UNIONE DI CENTRO;200;;
SPERONE;;;PARTITO DEMOCRATICO;179;;
SPERONE;;;CAMPANIA LIBERA;83;;
SPERONE;;;DE LUCA PRESIDENTE;72;;
SPERONE;;;DAVVERO-VERDI;50;;
SPERONE;;;CAMPANIA IN RETE;9;;
SPERONE;;;ITALIA DEI VALORI;8;;
SPERONE;;;PARTITO SOCIALISTA ITALIANO;2;;
SPERONE;CALDORO STEFANO;;;;;471
SPERONE;;;FORZA ITALIA;165;;
SPERONE;;;NCD - CAMPANIA POPOLARE;110;;
SPERONE;;;CALDORO PRESIDENTE;97;;
SPERONE;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;58;;
SPERONE;;;NOI SUD;11;;
SPERONE;;;POPOLARI PER L'ITALIA;5;;
SPERONE;;;MAI PIU' LA TERRA DEI FUOCHI;3;;
SPERONE;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;1;;
SPERONE;CIARAMBINO VALERIA;;;;;245
SPERONE;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;242;;
SPERONE;VOZZA SALVATORE;;;;;13
SPERONE;;;SINISTRA AL LAVORO;11;;
SPERONE;ESPOSITO MARCO;;;;;4
SPERONE;;
STURNO;CALDORO STEFANO;;;;;1135
STURNO;;;FORZA ITALIA;1118;;
STURNO;;;CALDORO PRESIDENTE;36;;
STURNO;;;NCD - CAMPANIA POPOLARE;25;;
STURNO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;17;;
STURNO;;;POPOLARI PER L'ITALIA;7;;
STURNO;;;NOI SUD;5;;
STURNO;;;MAI PIU' LA TERRA DEI FUOCHI;0;;
STURNO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;0;;
STURNO;DE LUCA VINCENZO;;;;;336
STURNO;;;PARTITO DEMOCRATICO;115;;
STURNO;;;DE LUCA PRESIDENTE;63;;
STURNO;;;UNIONE DI CENTRO;47;;
STURNO;;;DAVVERO-VERDI;23;;
STURNO;;;ITALIA DEI VALORI;14;;
STURNO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;9;;
STURNO;;;CAMPANIA IN RETE;2;;
STURNO;;;CAMPANIA LIBERA;2;;
STURNO;;;PARTITO SOCIALISTA ITALIANO;1;;
STURNO;CIARAMBINO VALERIA;;;;;120
STURNO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;94;;
STURNO;VOZZA SALVATORE;;;;;16
STURNO;;;SINISTRA AL LAVORO;11;;
STURNO;ESPOSITO MARCO;;;;;2
STURNO;;
SUMMONTE;DE LUCA VINCENZO;;;;;385
SUMMONTE;;;CENTRO DEMOCRATICO-SCELTA CIVICA;146;;
SUMMONTE;;;DE LUCA PRESIDENTE;102;;
SUMMONTE;;;PARTITO DEMOCRATICO;51;;
SUMMONTE;;;DAVVERO-VERDI;29;;
SUMMONTE;;;UNIONE DI CENTRO;29;;
SUMMONTE;;;CAMPANIA LIBERA;13;;
SUMMONTE;;;CAMPANIA IN RETE;4;;
SUMMONTE;;;ITALIA DEI VALORI;3;;
SUMMONTE;;;PARTITO SOCIALISTA ITALIANO;2;;
SUMMONTE;CALDORO STEFANO;;;;;161
SUMMONTE;;;FORZA ITALIA;64;;
SUMMONTE;;;CALDORO PRESIDENTE;30;;
SUMMONTE;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;27;;
SUMMONTE;;;NCD - CAMPANIA POPOLARE;21;;
SUMMONTE;;;NOI SUD;13;;
SUMMONTE;;;POPOLARI PER L'ITALIA;3;;
SUMMONTE;;;MAI PIU' LA TERRA DEI FUOCHI;1;;
SUMMONTE;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;1;;
SUMMONTE;CIARAMBINO VALERIA;;;;;81
SUMMONTE;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;81;;
SUMMONTE;VOZZA SALVATORE;;;;;17
SUMMONTE;;;SINISTRA AL LAVORO;15;;
SUMMONTE;ESPOSITO MARCO;;;;;0
SUMMONTE;;
TAURANO;DE LUCA VINCENZO;;;;;538
TAURANO;;;PARTITO DEMOCRATICO;208;;
TAURANO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;160;;
TAURANO;;;ITALIA DEI VALORI;110;;
TAURANO;;;DE LUCA PRESIDENTE;23;;
TAURANO;;;CAMPANIA LIBERA;9;;
TAURANO;;;UNIONE DI CENTRO;9;;
TAURANO;;;CAMPANIA IN RETE;3;;
TAURANO;;;DAVVERO-VERDI;0;;
TAURANO;;;PARTITO SOCIALISTA ITALIANO;0;;
TAURANO;CALDORO STEFANO;;;;;240
TAURANO;;;FORZA ITALIA;120;;
TAURANO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;62;;
TAURANO;;;NCD - CAMPANIA POPOLARE;30;;
TAURANO;;;CALDORO PRESIDENTE;23;;
TAURANO;;;NOI SUD;7;;
TAURANO;;;POPOLARI PER L'ITALIA;1;;
TAURANO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;1;;
TAURANO;;;MAI PIU' LA TERRA DEI FUOCHI;0;;
TAURANO;CIARAMBINO VALERIA;;;;;43
TAURANO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;42;;
TAURANO;VOZZA SALVATORE;;;;;5
TAURANO;;;SINISTRA AL LAVORO;3;;
TAURANO;ESPOSITO MARCO;;;;;2
TAURANO;;
TAURASI;DE LUCA VINCENZO;;;;;720
TAURASI;;;CENTRO DEMOCRATICO-SCELTA CIVICA;403;;
TAURASI;;;PARTITO DEMOCRATICO;129;;
TAURASI;;;UNIONE DI CENTRO;87;;
TAURASI;;;DE LUCA PRESIDENTE;46;;
TAURASI;;;CAMPANIA IN RETE;29;;
TAURASI;;;ITALIA DEI VALORI;14;;
TAURASI;;;CAMPANIA LIBERA;5;;
TAURASI;;;PARTITO SOCIALISTA ITALIANO;3;;
TAURASI;;;DAVVERO-VERDI;1;;
TAURASI;CALDORO STEFANO;;;;;301
TAURASI;;;NCD - CAMPANIA POPOLARE;135;;
TAURASI;;;FORZA ITALIA;72;;
TAURASI;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;30;;
TAURASI;;;CALDORO PRESIDENTE;26;;
TAURASI;;;NOI SUD;20;;
TAURASI;;;MAI PIU' LA TERRA DEI FUOCHI;4;;
TAURASI;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;3;;
TAURASI;;;POPOLARI PER L'ITALIA;0;;
TAURASI;CIARAMBINO VALERIA;;;;;115
TAURASI;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;100;;
TAURASI;VOZZA SALVATORE;;;;;27
TAURASI;;;SINISTRA AL LAVORO;25;;
TAURASI;ESPOSITO MARCO;;;;;1
TAURASI;;
TEORA;DE LUCA VINCENZO;;;;;459
TEORA;;;PARTITO DEMOCRATICO;351;;
TEORA;;;UNIONE DI CENTRO;52;;
TEORA;;;DE LUCA PRESIDENTE;27;;
TEORA;;;CENTRO DEMOCRATICO-SCELTA CIVICA;21;;
TEORA;;;ITALIA DEI VALORI;2;;
TEORA;;;PARTITO SOCIALISTA ITALIANO;2;;
TEORA;;;CAMPANIA LIBERA;1;;
TEORA;;;DAVVERO-VERDI;1;;
TEORA;;;CAMPANIA IN RETE;0;;
TEORA;CALDORO STEFANO;;;;;240
TEORA;;;NCD - CAMPANIA POPOLARE;97;;
TEORA;;;FORZA ITALIA;82;;
TEORA;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;29;;
TEORA;;;CALDORO PRESIDENTE;13;;
