

Ente;Candidato;;Liste/Gruppi;Voti lista;;Voti candidato
SAN TAMMARO;;;UNIONE DI CENTRO;53;;
SAN TAMMARO;;;CAMPANIA IN RETE;48;;
SAN TAMMARO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;43;;
SAN TAMMARO;;;ITALIA DEI VALORI;30;;
SAN TAMMARO;;;PARTITO SOCIALISTA ITALIANO;15;;
SAN TAMMARO;;;DAVVERO-VERDI;7;;
SAN TAMMARO;CIARAMBINO VALERIA;;;;;400
SAN TAMMARO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;378;;
SAN TAMMARO;VOZZA SALVATORE;;;;;14
SAN TAMMARO;;;SINISTRA AL LAVORO;15;;
SAN TAMMARO;ESPOSITO MARCO;;;;;4
SAN TAMMARO;;;MO! LISTA CIVICA CAMPANIA;4;;
SANT'ANGELO D'ALIFE;CALDORO STEFANO;;;;;277
SANT'ANGELO D'ALIFE;;;FORZA ITALIA;99;;
SANT'ANGELO D'ALIFE;;;CALDORO PRESIDENTE;94;;
SANT'ANGELO D'ALIFE;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;43;;
SANT'ANGELO D'ALIFE;;;NCD - CAMPANIA POPOLARE;31;;
SANT'ANGELO D'ALIFE;;;POPOLARI PER L'ITALIA;12;;
SANT'ANGELO D'ALIFE;;;NOI SUD;5;;
SANT'ANGELO D'ALIFE;;;MAI PIU' LA TERRA DEI FUOCHI;0;;
SANT'ANGELO D'ALIFE;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;0;;
SANT'ANGELO D'ALIFE;DE LUCA VINCENZO;;;;;236
SANT'ANGELO D'ALIFE;;;PARTITO DEMOCRATICO;156;;
SANT'ANGELO D'ALIFE;;;CAMPANIA LIBERA;25;;
SANT'ANGELO D'ALIFE;;;CENTRO DEMOCRATICO-SCELTA CIVICA;16;;
SANT'ANGELO D'ALIFE;;;UNIONE DI CENTRO;11;;
SANT'ANGELO D'ALIFE;;;CAMPANIA IN RETE;10;;
SANT'ANGELO D'ALIFE;;;PARTITO SOCIALISTA ITALIANO;5;;
SANT'ANGELO D'ALIFE;;;ITALIA DEI VALORI;2;;
SANT'ANGELO D'ALIFE;;;DAVVERO-VERDI;2;;
SANT'ANGELO D'ALIFE;CIARAMBINO VALERIA;;;;;127
SANT'ANGELO D'ALIFE;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;124;;
SANT'ANGELO D'ALIFE;VOZZA SALVATORE;;;;;33
SANT'ANGELO D'ALIFE;;;SINISTRA AL LAVORO;26;;
SANT'ANGELO D'ALIFE;ESPOSITO MARCO;;;;;0
SANT'ANGELO D'ALIFE;;;MO! LISTA CIVICA CAMPANIA;0;;
SANT'ARPINO;CALDORO STEFANO;;;;;2478
SANT'ARPINO;;;NCD - CAMPANIA POPOLARE;1062;;
SANT'ARPINO;;;FORZA ITALIA;832;;
SANT'ARPINO;;;CALDORO PRESIDENTE;214;;
SANT'ARPINO;;;NOI SUD;195;;
SANT'ARPINO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;89;;
SANT'ARPINO;;;MAI PIU' LA TERRA DEI FUOCHI;13;;
SANT'ARPINO;;;POPOLARI PER L'ITALIA;7;;
SANT'ARPINO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;5;;
SANT'ARPINO;DE LUCA VINCENZO;;;;;1930
SANT'ARPINO;;;PARTITO DEMOCRATICO;1148;;
SANT'ARPINO;;;UNIONE DI CENTRO;289;;
SANT'ARPINO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;126;;
SANT'ARPINO;;;CAMPANIA LIBERA;125;;
SANT'ARPINO;;;CAMPANIA IN RETE;110;;
SANT'ARPINO;;;PARTITO SOCIALISTA ITALIANO;18;;
SANT'ARPINO;;;DAVVERO-VERDI;12;;
SANT'ARPINO;;;ITALIA DEI VALORI;10;;
SANT'ARPINO;CIARAMBINO VALERIA;;;;;1029
SANT'ARPINO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;979;;
SANT'ARPINO;ESPOSITO MARCO;;;;;179
SANT'ARPINO;;;MO! LISTA CIVICA CAMPANIA;175;;
SANT'ARPINO;VOZZA SALVATORE;;;;;48
SANT'ARPINO;;;SINISTRA AL LAVORO;53;;
SESSA AURUNCA;CALDORO STEFANO;;;;;4458
SESSA AURUNCA;;;FORZA ITALIA;2142;;
SESSA AURUNCA;;;CALDORO PRESIDENTE;1056;;
SESSA AURUNCA;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;809;;
SESSA AURUNCA;;;NCD - CAMPANIA POPOLARE;269;;
SESSA AURUNCA;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;48;;
SESSA AURUNCA;;;NOI SUD;21;;
SESSA AURUNCA;;;POPOLARI PER L'ITALIA;7;;
SESSA AURUNCA;;;MAI PIU' LA TERRA DEI FUOCHI;6;;
SESSA AURUNCA;DE LUCA VINCENZO;;;;;4034
SESSA AURUNCA;;;PARTITO DEMOCRATICO;3350;;
SESSA AURUNCA;;;CAMPANIA LIBERA;185;;
SESSA AURUNCA;;;CENTRO DEMOCRATICO-SCELTA CIVICA;158;;
SESSA AURUNCA;;;UNIONE DI CENTRO;103;;
SESSA AURUNCA;;;CAMPANIA IN RETE;92;;
SESSA AURUNCA;;;PARTITO SOCIALISTA ITALIANO;39;;
SESSA AURUNCA;;;ITALIA DEI VALORI;23;;
SESSA AURUNCA;;;DAVVERO-VERDI;18;;
SESSA AURUNCA;CIARAMBINO VALERIA;;;;;1023
SESSA AURUNCA;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;944;;
SESSA AURUNCA;VOZZA SALVATORE;;;;;492
SESSA AURUNCA;;;SINISTRA AL LAVORO;558;;
SESSA AURUNCA;ESPOSITO MARCO;;;;;28
SESSA AURUNCA;;;MO! LISTA CIVICA CAMPANIA;22;;
SPARANISE;DE LUCA VINCENZO;;;;;1352
SPARANISE;;;UNIONE DI CENTRO;741;;
SPARANISE;;;PARTITO DEMOCRATICO;409;;
SPARANISE;;;PARTITO SOCIALISTA ITALIANO;42;;
SPARANISE;;;CENTRO DEMOCRATICO-SCELTA CIVICA;40;;
SPARANISE;;;CAMPANIA IN RETE;37;;
SPARANISE;;;CAMPANIA LIBERA;22;;
SPARANISE;;;ITALIA DEI VALORI;16;;
SPARANISE;;;DAVVERO-VERDI;13;;
SPARANISE;CALDORO STEFANO;;;;;1256
SPARANISE;;;FORZA ITALIA;494;;
SPARANISE;;;NCD - CAMPANIA POPOLARE;300;;
SPARANISE;;;CALDORO PRESIDENTE;279;;
SPARANISE;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;161;;
SPARANISE;;;MAI PIU' LA TERRA DEI FUOCHI;5;;
SPARANISE;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;2;;
SPARANISE;;;NOI SUD;0;;
SPARANISE;;;POPOLARI PER L'ITALIA;0;;
SPARANISE;CIARAMBINO VALERIA;;;;;482
SPARANISE;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;456;;
SPARANISE;VOZZA SALVATORE;;;;;105
SPARANISE;;;SINISTRA AL LAVORO;110;;
SPARANISE;ESPOSITO MARCO;;;;;3
SPARANISE;;;MO! LISTA CIVICA CAMPANIA;3;;
SUCCIVO;DE LUCA VINCENZO;;;;;1635
SUCCIVO;;;UNIONE DI CENTRO;817;;
SUCCIVO;;;PARTITO DEMOCRATICO;499;;
SUCCIVO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;125;;
SUCCIVO;;;CAMPANIA LIBERA;109;;
SUCCIVO;;;CAMPANIA IN RETE;53;;
SUCCIVO;;;DAVVERO-VERDI;13;;
SUCCIVO;;;PARTITO SOCIALISTA ITALIANO;10;;
SUCCIVO;;;ITALIA DEI VALORI;6;;
SUCCIVO;CALDORO STEFANO;;;;;1113
SUCCIVO;;;FORZA ITALIA;454;;
SUCCIVO;;;NOI SUD;359;;
SUCCIVO;;;NCD - CAMPANIA POPOLARE;162;;
SUCCIVO;;;CALDORO PRESIDENTE;79;;
SUCCIVO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;38;;
SUCCIVO;;;MAI PIU' LA TERRA DEI FUOCHI;10;;
SUCCIVO;;;POPOLARI PER L'ITALIA;9;;
SUCCIVO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;4;;
SUCCIVO;CIARAMBINO VALERIA;;;;;602
SUCCIVO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;570;;
SUCCIVO;ESPOSITO MARCO;;;;;45
SUCCIVO;;;MO! LISTA CIVICA CAMPANIA;43;;
SUCCIVO;VOZZA SALVATORE;;;;;42
SUCCIVO;;;SINISTRA AL LAVORO;28;;
TEANO;DE LUCA VINCENZO;;;;;2052
TEANO;;;PARTITO DEMOCRATICO;1471;;
TEANO;;;PARTITO SOCIALISTA ITALIANO;145;;
TEANO;;;UNIONE DI CENTRO;120;;
TEANO;;;CAMPANIA LIBERA;97;;
TEANO;;;CAMPANIA IN RETE;88;;
TEANO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;56;;
TEANO;;;ITALIA DEI VALORI;25;;
TEANO;;;DAVVERO-VERDI;14;;
TEANO;CALDORO STEFANO;;;;;1902
TEANO;;;FORZA ITALIA;759;;
TEANO;;;CALDORO PRESIDENTE;447;;
TEANO;;;NCD - CAMPANIA POPOLARE;331;;
TEANO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;249;;
TEANO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;50;;
TEANO;;;NOI SUD;38;;
TEANO;;;MAI PIU' LA TERRA DEI FUOCHI;10;;
TEANO;;;POPOLARI PER L'ITALIA;8;;
TEANO;CIARAMBINO VALERIA;;;;;811
TEANO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;780;;
TEANO;VOZZA SALVATORE;;;;;625
TEANO;;;SINISTRA AL LAVORO;632;;
TEANO;ESPOSITO MARCO;;;;;29
TEANO;;;MO! LISTA CIVICA CAMPANIA;26;;
TEVEROLA;CALDORO STEFANO;;;;;3255
TEVEROLA;;;FORZA ITALIA;1456;;
TEVEROLA;;;CALDORO PRESIDENTE;1088;;
TEVEROLA;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;414;;
TEVEROLA;;;NCD - CAMPANIA POPOLARE;156;;
TEVEROLA;;;MAI PIU' LA TERRA DEI FUOCHI;53;;
TEVEROLA;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;28;;
TEVEROLA;;;NOI SUD;24;;
TEVEROLA;;;POPOLARI PER L'ITALIA;13;;
TEVEROLA;DE LUCA VINCENZO;;;;;2242
TEVEROLA;;;PARTITO DEMOCRATICO;1324;;
TEVEROLA;;;CAMPANIA LIBERA;351;;
TEVEROLA;;;UNIONE DI CENTRO;230;;
TEVEROLA;;;CENTRO DEMOCRATICO-SCELTA CIVICA;128;;
TEVEROLA;;;CAMPANIA IN RETE;89;;
TEVEROLA;;;DAVVERO-VERDI;34;;
TEVEROLA;;;PARTITO SOCIALISTA ITALIANO;29;;
TEVEROLA;;;ITALIA DEI VALORI;26;;
TEVEROLA;CIARAMBINO VALERIA;;;;;1929
TEVEROLA;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;1910;;
TEVEROLA;VOZZA SALVATORE;;;;;49
TEVEROLA;;;SINISTRA AL LAVORO;48;;
TEVEROLA;ESPOSITO MARCO;;;;;36
TEVEROLA;;;MO! LISTA CIVICA CAMPANIA;31;;
TORA E PICCILLI;DE LUCA VINCENZO;;;;;275
TORA E PICCILLI;;;PARTITO DEMOCRATICO;187;;
TORA E PICCILLI;;;CENTRO DEMOCRATICO-SCELTA CIVICA;60;;
TORA E PICCILLI;;;UNIONE DI CENTRO;21;;
TORA E PICCILLI;;;DAVVERO-VERDI;3;;
TORA E PICCILLI;;;CAMPANIA LIBERA;3;;
TORA E PICCILLI;;;ITALIA DEI VALORI;1;;
TORA E PICCILLI;;;PARTITO SOCIALISTA ITALIANO;0;;
TORA E PICCILLI;;;CAMPANIA IN RETE;0;;
TORA E PICCILLI;CALDORO STEFANO;;;;;126
TORA E PICCILLI;;;FORZA ITALIA;92;;
TORA E PICCILLI;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;21;;
TORA E PICCILLI;;;CALDORO PRESIDENTE;16;;
TORA E PICCILLI;;;NCD - CAMPANIA POPOLARE;2;;
TORA E PICCILLI;;;NOI SUD;1;;
TORA E PICCILLI;;;POPOLARI PER L'ITALIA;0;;
TORA E PICCILLI;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;0;;
TORA E PICCILLI;;;MAI PIU' LA TERRA DEI FUOCHI;0;;
TORA E PICCILLI;CIARAMBINO VALERIA;;;;;50
TORA E PICCILLI;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;46;;
TORA E PICCILLI;VOZZA SALVATORE;;;;;12
TORA E PICCILLI;;;SINISTRA AL LAVORO;10;;
TORA E PICCILLI;ESPOSITO MARCO;;;;;0
TORA E PICCILLI;;;MO! LISTA CIVICA CAMPANIA;0;;
TRENTOLA DUCENTA;CALDORO STEFANO;;;;;3398
TRENTOLA DUCENTA;;;FORZA ITALIA;1284;;
TRENTOLA DUCENTA;;;NCD - CAMPANIA POPOLARE;788;;
TRENTOLA DUCENTA;;;CALDORO PRESIDENTE;766;;
TRENTOLA DUCENTA;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;284;;
TRENTOLA DUCENTA;;;NOI SUD;163;;
TRENTOLA DUCENTA;;;MAI PIU' LA TERRA DEI FUOCHI;18;;
TRENTOLA DUCENTA;;;POPOLARI PER L'ITALIA;15;;
TRENTOLA DUCENTA;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;3;;
TRENTOLA DUCENTA;DE LUCA VINCENZO;;;;;2671
TRENTOLA DUCENTA;;;PARTITO DEMOCRATICO;993;;
TRENTOLA DUCENTA;;;CAMPANIA IN RETE;683;;
TRENTOLA DUCENTA;;;UNIONE DI CENTRO;377;;
TRENTOLA DUCENTA;;;CAMPANIA LIBERA;303;;
TRENTOLA DUCENTA;;;CENTRO DEMOCRATICO-SCELTA CIVICA;141;;
TRENTOLA DUCENTA;;;PARTITO SOCIALISTA ITALIANO;45;;
TRENTOLA DUCENTA;;;ITALIA DEI VALORI;18;;
TRENTOLA DUCENTA;;;DAVVERO-VERDI;17;;
TRENTOLA DUCENTA;CIARAMBINO VALERIA;;;;;1197
TRENTOLA DUCENTA;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;1136;;
TRENTOLA DUCENTA;VOZZA SALVATORE;;;;;44
TRENTOLA DUCENTA;;;SINISTRA AL LAVORO;42;;
TRENTOLA DUCENTA;ESPOSITO MARCO;;;;;19
TRENTOLA DUCENTA;;;MO! LISTA CIVICA CAMPANIA;16;;
VAIRANO PATENORA;CALDORO STEFANO;;;;;1225
VAIRANO PATENORA;;;FORZA ITALIA;616;;
VAIRANO PATENORA;;;CALDORO PRESIDENTE;180;;
VAIRANO PATENORA;;;NOI SUD;115;;
VAIRANO PATENORA;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;104;;
VAIRANO PATENORA;;;NCD - CAMPANIA POPOLARE;76;;
VAIRANO PATENORA;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;35;;
VAIRANO PATENORA;;;POPOLARI PER L'ITALIA;9;;
VAIRANO PATENORA;;;MAI PIU' LA TERRA DEI FUOCHI;4;;
VAIRANO PATENORA;CIARAMBINO VALERIA;;;;;729
VAIRANO PATENORA;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;675;;
VAIRANO PATENORA;DE LUCA VINCENZO;;;;;620
VAIRANO PATENORA;;;PARTITO DEMOCRATICO;379;;
VAIRANO PATENORA;;;CENTRO DEMOCRATICO-SCELTA CIVICA;122;;
VAIRANO PATENORA;;;UNIONE DI CENTRO;62;;
VAIRANO PATENORA;;;PARTITO SOCIALISTA ITALIANO;46;;
VAIRANO PATENORA;;;CAMPANIA LIBERA;32;;
VAIRANO PATENORA;;;CAMPANIA IN RETE;29;;
VAIRANO PATENORA;;;ITALIA DEI VALORI;12;;
VAIRANO PATENORA;;;DAVVERO-VERDI;6;;
VAIRANO PATENORA;VOZZA SALVATORE;;;;;45
VAIRANO PATENORA;;;SINISTRA AL LAVORO;43;;
VAIRANO PATENORA;ESPOSITO MARCO;;;;;3
VAIRANO PATENORA;;;MO! LISTA CIVICA CAMPANIA;3;;
VALLE AGRICOLA;DE LUCA VINCENZO;;;;;236
VALLE AGRICOLA;;;PARTITO DEMOCRATICO;134;;
VALLE AGRICOLA;;;CAMPANIA LIBERA;28;;
VALLE AGRICOLA;;;CENTRO DEMOCRATICO-SCELTA CIVICA;28;;
VALLE AGRICOLA;;;CAMPANIA IN RETE;19;;
VALLE AGRICOLA;;;UNIONE DI CENTRO;9;;
VALLE AGRICOLA;;;DAVVERO-VERDI;5;;
VALLE AGRICOLA;;;PARTITO SOCIALISTA ITALIANO;2;;
VALLE AGRICOLA;;;ITALIA DEI VALORI;0;;
VALLE AGRICOLA;CIARAMBINO VALERIA;;;;;83
VALLE AGRICOLA;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;83;;
VALLE AGRICOLA;CALDORO STEFANO;;;;;59
VALLE AGRICOLA;;;FORZA ITALIA;35;;
VALLE AGRICOLA;;;CALDORO PRESIDENTE;14;;
VALLE AGRICOLA;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;2;;
VALLE AGRICOLA;;;POPOLARI PER L'ITALIA;2;;
VALLE AGRICOLA;;;NOI SUD;1;;
VALLE AGRICOLA;;;MAI PIU' LA TERRA DEI FUOCHI;1;;
VALLE AGRICOLA;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;1;;
VALLE AGRICOLA;;;NCD - CAMPANIA POPOLARE;1;;
VALLE AGRICOLA;VOZZA SALVATORE;;;;;12
VALLE AGRICOLA;;;SINISTRA AL LAVORO;15;;
VALLE AGRICOLA;ESPOSITO MARCO;;;;;1
VALLE AGRICOLA;;;MO! LISTA CIVICA CAMPANIA;1;;
VALLE DI MADDALONI;CALDORO STEFANO;;;;;861
VALLE DI MADDALONI;;;FORZA ITALIA;537;;
VALLE DI MADDALONI;;;CALDORO PRESIDENTE;218;;
VALLE DI MADDALONI;;;NCD - CAMPANIA POPOLARE;83;;
VALLE DI MADDALONI;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;20;;
VALLE DI MADDALONI;;;NOI SUD;15;;
VALLE DI MADDALONI;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;8;;
VALLE DI MADDALONI;;;MAI PIU' LA TERRA DEI FUOCHI;1;;
VALLE DI MADDALONI;;;POPOLARI PER L'ITALIA;0;;
VALLE DI MADDALONI;DE LUCA VINCENZO;;;;;415
VALLE DI MADDALONI;;;PARTITO DEMOCRATICO;216;;
VALLE DI MADDALONI;;;CAMPANIA LIBERA;78;;
VALLE DI MADDALONI;;;CAMPANIA IN RETE;34;;
VALLE DI MADDALONI;;;CENTRO DEMOCRATICO-SCELTA CIVICA;31;;
VALLE DI MADDALONI;;;UNIONE DI CENTRO;21;;
VALLE DI MADDALONI;;;DAVVERO-VERDI;11;;
VALLE DI MADDALONI;;;ITALIA DEI VALORI;6;;
VALLE DI MADDALONI;;;PARTITO SOCIALISTA ITALIANO;1;;
VALLE DI MADDALONI;CIARAMBINO VALERIA;;;;;178
VALLE DI MADDALONI;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;155;;
VALLE DI MADDALONI;VOZZA SALVATORE;;;;;12
VALLE DI MADDALONI;;;SINISTRA AL LAVORO;10;;
VALLE DI MADDALONI;ESPOSITO MARCO;;;;;6
VALLE DI MADDALONI;;;MO! LISTA CIVICA CAMPANIA;6;;
VILLA DI BRIANO;CALDORO STEFANO;;;;;1396
VILLA DI BRIANO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;561;;
VILLA DI BRIANO;;;FORZA ITALIA;460;;
VILLA DI BRIANO;;;NCD - CAMPANIA POPOLARE;185;;
VILLA DI BRIANO;;;CALDORO PRESIDENTE;148;;
VILLA DI BRIANO;;;NOI SUD;17;;
VILLA DI BRIANO;;;POPOLARI PER L'ITALIA;9;;
VILLA DI BRIANO;;;MAI PIU' LA TERRA DEI FUOCHI;4;;
VILLA DI BRIANO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;2;;
VILLA DI BRIANO;DE LUCA VINCENZO;;;;;883
VILLA DI BRIANO;;;UNIONE DI CENTRO;454;;
VILLA DI BRIANO;;;PARTITO DEMOCRATICO;196;;
VILLA DI BRIANO;;;CAMPANIA LIBERA;113;;
VILLA DI BRIANO;;;CAMPANIA IN RETE;55;;
VILLA DI BRIANO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;36;;
VILLA DI BRIANO;;;ITALIA DEI VALORI;14;;
VILLA DI BRIANO;;;PARTITO SOCIALISTA ITALIANO;9;;
VILLA DI BRIANO;;;DAVVERO-VERDI;3;;
VILLA DI BRIANO;CIARAMBINO VALERIA;;;;;406
VILLA DI BRIANO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;419;;
VILLA DI BRIANO;VOZZA SALVATORE;;;;;18
VILLA DI BRIANO;;;SINISTRA AL LAVORO;18;;
VILLA DI BRIANO;ESPOSITO MARCO;;;;;11
VILLA DI BRIANO;;;MO! LISTA CIVICA CAMPANIA;11;;
VILLA LITERNO;DE LUCA VINCENZO;;;;;2073
VILLA LITERNO;;;PARTITO DEMOCRATICO;748;;
VILLA LITERNO;;;CAMPANIA IN RETE;489;;
VILLA LITERNO;;;CAMPANIA LIBERA;447;;
VILLA LITERNO;;;UNIONE DI CENTRO;241;;
VILLA LITERNO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;96;;
VILLA LITERNO;;;PARTITO SOCIALISTA ITALIANO;15;;
VILLA LITERNO;;;DAVVERO-VERDI;10;;
VILLA LITERNO;;;ITALIA DEI VALORI;7;;
VILLA LITERNO;CALDORO STEFANO;;;;;1445
VILLA LITERNO;;;FORZA ITALIA;581;;
VILLA LITERNO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;285;;
VILLA LITERNO;;;CALDORO PRESIDENTE;243;;
VILLA LITERNO;;;NCD - CAMPANIA POPOLARE;214;;
VILLA LITERNO;;;NOI SUD;80;;
VILLA LITERNO;;;POPOLARI PER L'ITALIA;17;;
VILLA LITERNO;;;MAI PIU' LA TERRA DEI FUOCHI;6;;
VILLA LITERNO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;2;;
VILLA LITERNO;CIARAMBINO VALERIA;;;;;436
VILLA LITERNO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;404;;
VILLA LITERNO;VOZZA SALVATORE;;;;;44
VILLA LITERNO;;;SINISTRA AL LAVORO;44;;
VILLA LITERNO;ESPOSITO MARCO;;;;;16
VILLA LITERNO;;;MO! LISTA CIVICA CAMPANIA;13;;
VITULAZIO;DE LUCA VINCENZO;;;;;1198
VITULAZIO;;;PARTITO DEMOCRATICO;678;;
VITULAZIO;;;CAMPANIA LIBERA;212;;
VITULAZIO;;;CAMPANIA IN RETE;112;;
VITULAZIO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;46;;
VITULAZIO;;;PARTITO SOCIALISTA ITALIANO;39;;
VITULAZIO;;;UNIONE DI CENTRO;32;;
VITULAZIO;;;ITALIA DEI VALORI;31;;
VITULAZIO;;;DAVVERO-VERDI;4;;
VITULAZIO;CALDORO STEFANO;;;;;1139
VITULAZIO;;;NCD - CAMPANIA POPOLARE;381;;
VITULAZIO;;;FORZA ITALIA;374;;
VITULAZIO;;;CALDORO PRESIDENTE;231;;
VITULAZIO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;80;;
VITULAZIO;;;POPOLARI PER L'ITALIA;39;;
VITULAZIO;;;NOI SUD;13;;
VITULAZIO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;7;;
VITULAZIO;;;MAI PIU' LA TERRA DEI FUOCHI;1;;
VITULAZIO;CIARAMBINO VALERIA;;;;;582
VITULAZIO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;562;;
VITULAZIO;VOZZA SALVATORE;;;;;37
VITULAZIO;;;SINISTRA AL LAVORO;40;;
VITULAZIO;ESPOSITO MARCO;;;;;20
VITULAZIO;;;MO! LISTA CIVICA CAMPANIA;18;;
