

Ente;Candidato;;Liste/Gruppi;Voti lista;;Voti candidato
SAN BARTOLOMEO IN GALDO;;;CALDORO PRESIDENTE;39;;
SAN BARTOLOMEO IN GALDO;;;NOI SUD;4;;
SAN BARTOLOMEO IN GALDO;;;MAI PIU' LA TERRA DEI FUOCHI;2;;
SAN BARTOLOMEO IN GALDO;;;POPOLARI PER L'ITALIA;1;;
SAN BARTOLOMEO IN GALDO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;1;;
SAN BARTOLOMEO IN GALDO;DE LUCA VINCENZO;;;;;378
SAN BARTOLOMEO IN GALDO;;;PARTITO DEMOCRATICO;241;;
SAN BARTOLOMEO IN GALDO;;;DE LUCA PRESIDENTE;71;;
SAN BARTOLOMEO IN GALDO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;21;;
SAN BARTOLOMEO IN GALDO;;;ITALIA DEI VALORI;20;;
SAN BARTOLOMEO IN GALDO;;;CAMPANIA IN RETE;8;;
SAN BARTOLOMEO IN GALDO;;;CAMPANIA LIBERA;6;;
SAN BARTOLOMEO IN GALDO;;;DAVVERO-VERDI;2;;
SAN BARTOLOMEO IN GALDO;;;PARTITO SOCIALISTA ITALIANO;2;;
SAN BARTOLOMEO IN GALDO;CIARAMBINO VALERIA;;;;;255
SAN BARTOLOMEO IN GALDO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;253;;
SAN BARTOLOMEO IN GALDO;ESPOSITO MARCO;;;;;23
SAN BARTOLOMEO IN GALDO;;
SAN BARTOLOMEO IN GALDO;VOZZA SALVATORE;;;;;11
SAN BARTOLOMEO IN GALDO;;;SINISTRA AL LAVORO;8;;
SAN GIORGIO DEL SANNIO;DE LUCA VINCENZO;;;;;2059
SAN GIORGIO DEL SANNIO;;;PARTITO DEMOCRATICO;825;;
SAN GIORGIO DEL SANNIO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;515;;
SAN GIORGIO DEL SANNIO;;;DE LUCA PRESIDENTE;426;;
SAN GIORGIO DEL SANNIO;;;ITALIA DEI VALORI;111;;
SAN GIORGIO DEL SANNIO;;;CAMPANIA IN RETE;51;;
SAN GIORGIO DEL SANNIO;;;PARTITO SOCIALISTA ITALIANO;19;;
SAN GIORGIO DEL SANNIO;;;CAMPANIA LIBERA;12;;
SAN GIORGIO DEL SANNIO;;;DAVVERO-VERDI;8;;
SAN GIORGIO DEL SANNIO;CALDORO STEFANO;;;;;1103
SAN GIORGIO DEL SANNIO;;;FORZA ITALIA;512;;
SAN GIORGIO DEL SANNIO;;;NCD - CAMPANIA POPOLARE;325;;
SAN GIORGIO DEL SANNIO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;83;;
SAN GIORGIO DEL SANNIO;;;CALDORO PRESIDENTE;63;;
SAN GIORGIO DEL SANNIO;;;NOI SUD;12;;
SAN GIORGIO DEL SANNIO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;11;;
SAN GIORGIO DEL SANNIO;;;MAI PIU' LA TERRA DEI FUOCHI;8;;
SAN GIORGIO DEL SANNIO;;;POPOLARI PER L'ITALIA;3;;
SAN GIORGIO DEL SANNIO;CIARAMBINO VALERIA;;;;;845
SAN GIORGIO DEL SANNIO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;821;;
SAN GIORGIO DEL SANNIO;VOZZA SALVATORE;;;;;83
SAN GIORGIO DEL SANNIO;;;SINISTRA AL LAVORO;77;;
SAN GIORGIO DEL SANNIO;ESPOSITO MARCO;;;;;17
SAN GIORGIO DEL SANNIO;;
SAN GIORGIO LA MOLARA;DE LUCA VINCENZO;;;;;341
SAN GIORGIO LA MOLARA;;;PARTITO DEMOCRATICO;224;;
SAN GIORGIO LA MOLARA;;;DE LUCA PRESIDENTE;62;;
SAN GIORGIO LA MOLARA;;;ITALIA DEI VALORI;18;;
SAN GIORGIO LA MOLARA;;;CENTRO DEMOCRATICO-SCELTA CIVICA;8;;
SAN GIORGIO LA MOLARA;;;CAMPANIA IN RETE;3;;
SAN GIORGIO LA MOLARA;;;CAMPANIA LIBERA;2;;
SAN GIORGIO LA MOLARA;;;PARTITO SOCIALISTA ITALIANO;1;;
SAN GIORGIO LA MOLARA;;;DAVVERO-VERDI;1;;
SAN GIORGIO LA MOLARA;CALDORO STEFANO;;;;;306
SAN GIORGIO LA MOLARA;;;FORZA ITALIA;227;;
SAN GIORGIO LA MOLARA;;;NCD - CAMPANIA POPOLARE;35;;
SAN GIORGIO LA MOLARA;;;CALDORO PRESIDENTE;19;;
SAN GIORGIO LA MOLARA;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;13;;
SAN GIORGIO LA MOLARA;;;MAI PIU' LA TERRA DEI FUOCHI;3;;
SAN GIORGIO LA MOLARA;;;POPOLARI PER L'ITALIA;3;;
SAN GIORGIO LA MOLARA;;;NOI SUD;2;;
SAN GIORGIO LA MOLARA;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;0;;
SAN GIORGIO LA MOLARA;CIARAMBINO VALERIA;;;;;127
SAN GIORGIO LA MOLARA;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;127;;
SAN GIORGIO LA MOLARA;VOZZA SALVATORE;;;;;13
SAN GIORGIO LA MOLARA;;;SINISTRA AL LAVORO;12;;
SAN GIORGIO LA MOLARA;ESPOSITO MARCO;;;;;1
SAN GIORGIO LA MOLARA;;
SAN LEUCIO DEL SANNIO;CALDORO STEFANO;;;;;573
SAN LEUCIO DEL SANNIO;;;FORZA ITALIA;351;;
SAN LEUCIO DEL SANNIO;;;NCD - CAMPANIA POPOLARE;150;;
SAN LEUCIO DEL SANNIO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;28;;
SAN LEUCIO DEL SANNIO;;;CALDORO PRESIDENTE;16;;
SAN LEUCIO DEL SANNIO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;5;;
SAN LEUCIO DEL SANNIO;;;NOI SUD;1;;
SAN LEUCIO DEL SANNIO;;;POPOLARI PER L'ITALIA;0;;
SAN LEUCIO DEL SANNIO;;;MAI PIU' LA TERRA DEI FUOCHI;0;;
SAN LEUCIO DEL SANNIO;DE LUCA VINCENZO;;;;;436
SAN LEUCIO DEL SANNIO;;;PARTITO DEMOCRATICO;195;;
SAN LEUCIO DEL SANNIO;;;DE LUCA PRESIDENTE;168;;
SAN LEUCIO DEL SANNIO;;;CAMPANIA IN RETE;20;;
SAN LEUCIO DEL SANNIO;;;ITALIA DEI VALORI;11;;
SAN LEUCIO DEL SANNIO;;;PARTITO SOCIALISTA ITALIANO;9;;
SAN LEUCIO DEL SANNIO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;8;;
SAN LEUCIO DEL SANNIO;;;DAVVERO-VERDI;5;;
SAN LEUCIO DEL SANNIO;;;CAMPANIA LIBERA;2;;
SAN LEUCIO DEL SANNIO;CIARAMBINO VALERIA;;;;;263
SAN LEUCIO DEL SANNIO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;254;;
SAN LEUCIO DEL SANNIO;VOZZA SALVATORE;;;;;14
SAN LEUCIO DEL SANNIO;;;SINISTRA AL LAVORO;13;;
SAN LEUCIO DEL SANNIO;ESPOSITO MARCO;;;;;4
SAN LEUCIO DEL SANNIO;;
SAN LORENZELLO;CALDORO STEFANO;;;;;341
SAN LORENZELLO;;;FORZA ITALIA;249;;
SAN LORENZELLO;;;NCD - CAMPANIA POPOLARE;28;;
SAN LORENZELLO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;26;;
SAN LORENZELLO;;;CALDORO PRESIDENTE;15;;
SAN LORENZELLO;;;NOI SUD;11;;
SAN LORENZELLO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;4;;
SAN LORENZELLO;;;POPOLARI PER L'ITALIA;0;;
SAN LORENZELLO;;;MAI PIU' LA TERRA DEI FUOCHI;0;;
SAN LORENZELLO;DE LUCA VINCENZO;;;;;305
SAN LORENZELLO;;;PARTITO DEMOCRATICO;211;;
SAN LORENZELLO;;;CAMPANIA LIBERA;23;;
SAN LORENZELLO;;;DE LUCA PRESIDENTE;21;;
SAN LORENZELLO;;;DAVVERO-VERDI;13;;
SAN LORENZELLO;;;ITALIA DEI VALORI;7;;
SAN LORENZELLO;;;CAMPANIA IN RETE;6;;
SAN LORENZELLO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;5;;
SAN LORENZELLO;;;PARTITO SOCIALISTA ITALIANO;1;;
SAN LORENZELLO;CIARAMBINO VALERIA;;;;;170
SAN LORENZELLO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;161;;
SAN LORENZELLO;VOZZA SALVATORE;;;;;7
SAN LORENZELLO;;;SINISTRA AL LAVORO;6;;
SAN LORENZELLO;ESPOSITO MARCO;;;;;0
SAN LORENZELLO;;
SAN LORENZO MAGGIORE;CALDORO STEFANO;;;;;537
SAN LORENZO MAGGIORE;;;FORZA ITALIA;359;;
SAN LORENZO MAGGIORE;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;68;;
SAN LORENZO MAGGIORE;;;CALDORO PRESIDENTE;38;;
SAN LORENZO MAGGIORE;;;NCD - CAMPANIA POPOLARE;25;;
SAN LORENZO MAGGIORE;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;18;;
SAN LORENZO MAGGIORE;;;POPOLARI PER L'ITALIA;10;;
SAN LORENZO MAGGIORE;;;NOI SUD;9;;
SAN LORENZO MAGGIORE;;;MAI PIU' LA TERRA DEI FUOCHI;0;;
SAN LORENZO MAGGIORE;DE LUCA VINCENZO;;;;;409
SAN LORENZO MAGGIORE;;;PARTITO DEMOCRATICO;228;;
SAN LORENZO MAGGIORE;;;DE LUCA PRESIDENTE;52;;
SAN LORENZO MAGGIORE;;;CENTRO DEMOCRATICO-SCELTA CIVICA;38;;
SAN LORENZO MAGGIORE;;;DAVVERO-VERDI;29;;
SAN LORENZO MAGGIORE;;;CAMPANIA LIBERA;19;;
SAN LORENZO MAGGIORE;;;ITALIA DEI VALORI;15;;
SAN LORENZO MAGGIORE;;;CAMPANIA IN RETE;5;;
SAN LORENZO MAGGIORE;;;PARTITO SOCIALISTA ITALIANO;4;;
SAN LORENZO MAGGIORE;CIARAMBINO VALERIA;;;;;225
SAN LORENZO MAGGIORE;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;220;;
SAN LORENZO MAGGIORE;VOZZA SALVATORE;;;;;7
SAN LORENZO MAGGIORE;;;SINISTRA AL LAVORO;5;;
SAN LORENZO MAGGIORE;ESPOSITO MARCO;;;;;6
SAN LORENZO MAGGIORE;;
SAN LUPO;DE LUCA VINCENZO;;;;;161
SAN LUPO;;;PARTITO DEMOCRATICO;119;;
SAN LUPO;;;DE LUCA PRESIDENTE;20;;
SAN LUPO;;;DAVVERO-VERDI;6;;
SAN LUPO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;4;;
SAN LUPO;;;ITALIA DEI VALORI;3;;
SAN LUPO;;;CAMPANIA IN RETE;1;;
SAN LUPO;;;PARTITO SOCIALISTA ITALIANO;1;;
SAN LUPO;;;CAMPANIA LIBERA;0;;
SAN LUPO;CALDORO STEFANO;;;;;117
SAN LUPO;;;NOI SUD;44;;
SAN LUPO;;;FORZA ITALIA;37;;
SAN LUPO;;;NCD - CAMPANIA POPOLARE;7;;
SAN LUPO;;;CALDORO PRESIDENTE;7;;
SAN LUPO;;;POPOLARI PER L'ITALIA;7;;
SAN LUPO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;3;;
SAN LUPO;;;MAI PIU' LA TERRA DEI FUOCHI;1;;
SAN LUPO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;1;;
SAN LUPO;CIARAMBINO VALERIA;;;;;53
SAN LUPO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;49;;
SAN LUPO;VOZZA SALVATORE;;;;;4
SAN LUPO;;;SINISTRA AL LAVORO;4;;
SAN LUPO;ESPOSITO MARCO;;;;;1
SAN LUPO;;
SAN MARCO DEI CAVOTI;DE LUCA VINCENZO;;;;;477
SAN MARCO DEI CAVOTI;;;PARTITO DEMOCRATICO;358;;
SAN MARCO DEI CAVOTI;;;DE LUCA PRESIDENTE;47;;
SAN MARCO DEI CAVOTI;;;ITALIA DEI VALORI;31;;
SAN MARCO DEI CAVOTI;;;CENTRO DEMOCRATICO-SCELTA CIVICA;11;;
SAN MARCO DEI CAVOTI;;;PARTITO SOCIALISTA ITALIANO;6;;
SAN MARCO DEI CAVOTI;;;CAMPANIA IN RETE;3;;
SAN MARCO DEI CAVOTI;;;CAMPANIA LIBERA;3;;
SAN MARCO DEI CAVOTI;;;DAVVERO-VERDI;1;;
SAN MARCO DEI CAVOTI;CIARAMBINO VALERIA;;;;;437
SAN MARCO DEI CAVOTI;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;433;;
SAN MARCO DEI CAVOTI;CALDORO STEFANO;;;;;352
SAN MARCO DEI CAVOTI;;;CALDORO PRESIDENTE;109;;
SAN MARCO DEI CAVOTI;;;FORZA ITALIA;108;;
SAN MARCO DEI CAVOTI;;;NCD - CAMPANIA POPOLARE;64;;
SAN MARCO DEI CAVOTI;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;24;;
SAN MARCO DEI CAVOTI;;;NOI SUD;2;;
SAN MARCO DEI CAVOTI;;;MAI PIU' LA TERRA DEI FUOCHI;2;;
SAN MARCO DEI CAVOTI;;;POPOLARI PER L'ITALIA;1;;
SAN MARCO DEI CAVOTI;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;0;;
SAN MARCO DEI CAVOTI;VOZZA SALVATORE;;;;;8
SAN MARCO DEI CAVOTI;;;SINISTRA AL LAVORO;5;;
SAN MARCO DEI CAVOTI;ESPOSITO MARCO;;;;;1
SAN MARCO DEI CAVOTI;;
SAN MARTINO SANNITA;CALDORO STEFANO;;;;;210
SAN MARTINO SANNITA;;;NCD - CAMPANIA POPOLARE;118;;
SAN MARTINO SANNITA;;;FORZA ITALIA;103;;
SAN MARTINO SANNITA;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;9;;
SAN MARTINO SANNITA;;;CALDORO PRESIDENTE;7;;
SAN MARTINO SANNITA;;;POPOLARI PER L'ITALIA;2;;
SAN MARTINO SANNITA;;;NOI SUD;2;;
SAN MARTINO SANNITA;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;0;;
SAN MARTINO SANNITA;;;MAI PIU' LA TERRA DEI FUOCHI;0;;
SAN MARTINO SANNITA;DE LUCA VINCENZO;;;;;197
SAN MARTINO SANNITA;;;CENTRO DEMOCRATICO-SCELTA CIVICA;62;;
SAN MARTINO SANNITA;;;PARTITO DEMOCRATICO;46;;
SAN MARTINO SANNITA;;;DE LUCA PRESIDENTE;37;;
SAN MARTINO SANNITA;;;CAMPANIA IN RETE;9;;
SAN MARTINO SANNITA;;;ITALIA DEI VALORI;8;;
SAN MARTINO SANNITA;;;DAVVERO-VERDI;2;;
SAN MARTINO SANNITA;;;CAMPANIA LIBERA;1;;
SAN MARTINO SANNITA;;;PARTITO SOCIALISTA ITALIANO;1;;
SAN MARTINO SANNITA;CIARAMBINO VALERIA;;;;;99
SAN MARTINO SANNITA;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;87;;
SAN MARTINO SANNITA;VOZZA SALVATORE;;;;;7
SAN MARTINO SANNITA;;;SINISTRA AL LAVORO;6;;
SAN MARTINO SANNITA;ESPOSITO MARCO;;;;;0
SAN MARTINO SANNITA;;
SAN NAZZARO;DE LUCA VINCENZO;;;;;123
SAN NAZZARO;;;DE LUCA PRESIDENTE;56;;
SAN NAZZARO;;;PARTITO DEMOCRATICO;30;;
SAN NAZZARO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;21;;
SAN NAZZARO;;;CAMPANIA LIBERA;9;;
SAN NAZZARO;;;ITALIA DEI VALORI;3;;
SAN NAZZARO;;;CAMPANIA IN RETE;3;;
SAN NAZZARO;;;PARTITO SOCIALISTA ITALIANO;1;;
SAN NAZZARO;;;DAVVERO-VERDI;0;;
SAN NAZZARO;CALDORO STEFANO;;;;;117
SAN NAZZARO;;;FORZA ITALIA;58;;
SAN NAZZARO;;;NCD - CAMPANIA POPOLARE;34;;
SAN NAZZARO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;9;;
SAN NAZZARO;;;CALDORO PRESIDENTE;6;;
SAN NAZZARO;;;MAI PIU' LA TERRA DEI FUOCHI;1;;
SAN NAZZARO;;;NOI SUD;1;;
SAN NAZZARO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;1;;
SAN NAZZARO;;;POPOLARI PER L'ITALIA;0;;
SAN NAZZARO;CIARAMBINO VALERIA;;;;;95
SAN NAZZARO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;90;;
SAN NAZZARO;VOZZA SALVATORE;;;;;4
SAN NAZZARO;;;SINISTRA AL LAVORO;3;;
SAN NAZZARO;ESPOSITO MARCO;;;;;3
SAN NAZZARO;;
SAN NICOLA MANFREDI;CALDORO STEFANO;;;;;1193
SAN NICOLA MANFREDI;;;NCD - CAMPANIA POPOLARE;997;;
SAN NICOLA MANFREDI;;;FORZA ITALIA;112;;
SAN NICOLA MANFREDI;;;CALDORO PRESIDENTE;54;;
SAN NICOLA MANFREDI;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;24;;
SAN NICOLA MANFREDI;;;NOI SUD;10;;
SAN NICOLA MANFREDI;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;4;;
SAN NICOLA MANFREDI;;;MAI PIU' LA TERRA DEI FUOCHI;2;;
SAN NICOLA MANFREDI;;;POPOLARI PER L'ITALIA;0;;
SAN NICOLA MANFREDI;DE LUCA VINCENZO;;;;;404
SAN NICOLA MANFREDI;;;PARTITO DEMOCRATICO;170;;
SAN NICOLA MANFREDI;;;DE LUCA PRESIDENTE;82;;
SAN NICOLA MANFREDI;;;CENTRO DEMOCRATICO-SCELTA CIVICA;38;;
SAN NICOLA MANFREDI;;;ITALIA DEI VALORI;31;;
SAN NICOLA MANFREDI;;;CAMPANIA IN RETE;26;;
SAN NICOLA MANFREDI;;;PARTITO SOCIALISTA ITALIANO;11;;
SAN NICOLA MANFREDI;;;DAVVERO-VERDI;8;;
SAN NICOLA MANFREDI;;;CAMPANIA LIBERA;3;;
SAN NICOLA MANFREDI;CIARAMBINO VALERIA;;;;;331
SAN NICOLA MANFREDI;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;308;;
SAN NICOLA MANFREDI;VOZZA SALVATORE;;;;;23
SAN NICOLA MANFREDI;;;SINISTRA AL LAVORO;20;;
SAN NICOLA MANFREDI;ESPOSITO MARCO;;;;;5
SAN NICOLA MANFREDI;;
SAN SALVATORE TELESINO;DE LUCA VINCENZO;;;;;868
SAN SALVATORE TELESINO;;;CAMPANIA LIBERA;561;;
SAN SALVATORE TELESINO;;;PARTITO DEMOCRATICO;186;;
SAN SALVATORE TELESINO;;;DE LUCA PRESIDENTE;69;;
SAN SALVATORE TELESINO;;;DAVVERO-VERDI;13;;
SAN SALVATORE TELESINO;;;CAMPANIA IN RETE;11;;
SAN SALVATORE TELESINO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;9;;
SAN SALVATORE TELESINO;;;ITALIA DEI VALORI;5;;
SAN SALVATORE TELESINO;;;PARTITO SOCIALISTA ITALIANO;1;;
SAN SALVATORE TELESINO;CALDORO STEFANO;;;;;391
SAN SALVATORE TELESINO;;;FORZA ITALIA;221;;
SAN SALVATORE TELESINO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;90;;
SAN SALVATORE TELESINO;;;NCD - CAMPANIA POPOLARE;25;;
SAN SALVATORE TELESINO;;;CALDORO PRESIDENTE;22;;
SAN SALVATORE TELESINO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;4;;
SAN SALVATORE TELESINO;;;MAI PIU' LA TERRA DEI FUOCHI;3;;
SAN SALVATORE TELESINO;;;NOI SUD;2;;
SAN SALVATORE TELESINO;;;POPOLARI PER L'ITALIA;1;;
SAN SALVATORE TELESINO;CIARAMBINO VALERIA;;;;;239
SAN SALVATORE TELESINO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;226;;
SAN SALVATORE TELESINO;VOZZA SALVATORE;;;;;13
SAN SALVATORE TELESINO;;;SINISTRA AL LAVORO;9;;
SAN SALVATORE TELESINO;ESPOSITO MARCO;;;;;2
SAN SALVATORE TELESINO;;
SANTA CROCE DEL SANNIO;CALDORO STEFANO;;;;;268
SANTA CROCE DEL SANNIO;;;FORZA ITALIA;216;;
SANTA CROCE DEL SANNIO;;;NCD - CAMPANIA POPOLARE;19;;
SANTA CROCE DEL SANNIO;;;CALDORO PRESIDENTE;11;;
SANTA CROCE DEL SANNIO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;8;;
SANTA CROCE DEL SANNIO;;;POPOLARI PER L'ITALIA;4;;
SANTA CROCE DEL SANNIO;;;NOI SUD;3;;
SANTA CROCE DEL SANNIO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;1;;
SANTA CROCE DEL SANNIO;;;MAI PIU' LA TERRA DEI FUOCHI;0;;
SANTA CROCE DEL SANNIO;DE LUCA VINCENZO;;;;;81
SANTA CROCE DEL SANNIO;;;PARTITO DEMOCRATICO;44;;
SANTA CROCE DEL SANNIO;;;DE LUCA PRESIDENTE;5;;
SANTA CROCE DEL SANNIO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;3;;
SANTA CROCE DEL SANNIO;;;CAMPANIA LIBERA;3;;
SANTA CROCE DEL SANNIO;;;CAMPANIA IN RETE;3;;
SANTA CROCE DEL SANNIO;;;ITALIA DEI VALORI;2;;
SANTA CROCE DEL SANNIO;;;DAVVERO-VERDI;0;;
SANTA CROCE DEL SANNIO;;;PARTITO SOCIALISTA ITALIANO;0;;
SANTA CROCE DEL SANNIO;CIARAMBINO VALERIA;;;;;35
SANTA CROCE DEL SANNIO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;35;;
SANTA CROCE DEL SANNIO;VOZZA SALVATORE;;;;;2
SANTA CROCE DEL SANNIO;;;SINISTRA AL LAVORO;2;;
SANTA CROCE DEL SANNIO;ESPOSITO MARCO;;;;;0
SANTA CROCE DEL SANNIO;;
SANT'AGATA DE' GOTI;DE LUCA VINCENZO;;;;;2149
SANT'AGATA DE' GOTI;;;PARTITO DEMOCRATICO;1745;;
SANT'AGATA DE' GOTI;;;DE LUCA PRESIDENTE;167;;
SANT'AGATA DE' GOTI;;;CAMPANIA IN RETE;67;;
SANT'AGATA DE' GOTI;;;ITALIA DEI VALORI;43;;
SANT'AGATA DE' GOTI;;;CAMPANIA LIBERA;20;;
SANT'AGATA DE' GOTI;;;CENTRO DEMOCRATICO-SCELTA CIVICA;18;;
SANT'AGATA DE' GOTI;;;DAVVERO-VERDI;12;;
SANT'AGATA DE' GOTI;;;PARTITO SOCIALISTA ITALIANO;7;;
SANT'AGATA DE' GOTI;CALDORO STEFANO;;;;;1566
SANT'AGATA DE' GOTI;;;FORZA ITALIA;1291;;
SANT'AGATA DE' GOTI;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;69;;
SANT'AGATA DE' GOTI;;;CALDORO PRESIDENTE;61;;
SANT'AGATA DE' GOTI;;;NCD - CAMPANIA POPOLARE;59;;
SANT'AGATA DE' GOTI;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;23;;
SANT'AGATA DE' GOTI;;;MAI PIU' LA TERRA DEI FUOCHI;10;;
SANT'AGATA DE' GOTI;;;NOI SUD;4;;
SANT'AGATA DE' GOTI;;;POPOLARI PER L'ITALIA;2;;
SANT'AGATA DE' GOTI;CIARAMBINO VALERIA;;;;;732
SANT'AGATA DE' GOTI;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;707;;
SANT'AGATA DE' GOTI;VOZZA SALVATORE;;;;;66
SANT'AGATA DE' GOTI;;;SINISTRA AL LAVORO;65;;
SANT'AGATA DE' GOTI;ESPOSITO MARCO;;;;;10
SANT'AGATA DE' GOTI;;
SANT'ANGELO A CUPOLO;DE LUCA VINCENZO;;;;;843
SANT'ANGELO A CUPOLO;;;PARTITO DEMOCRATICO;473;;
SANT'ANGELO A CUPOLO;;;CAMPANIA IN RETE;128;;
SANT'ANGELO A CUPOLO;;;DE LUCA PRESIDENTE;126;;
SANT'ANGELO A CUPOLO;;;ITALIA DEI VALORI;43;;
SANT'ANGELO A CUPOLO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;15;;
SANT'ANGELO A CUPOLO;;;PARTITO SOCIALISTA ITALIANO;11;;
SANT'ANGELO A CUPOLO;;;DAVVERO-VERDI;4;;
SANT'ANGELO A CUPOLO;;;CAMPANIA LIBERA;3;;
SANT'ANGELO A CUPOLO;CALDORO STEFANO;;;;;619
SANT'ANGELO A CUPOLO;;;NCD - CAMPANIA POPOLARE;362;;
SANT'ANGELO A CUPOLO;;;FORZA ITALIA;149;;
SANT'ANGELO A CUPOLO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;31;;
SANT'ANGELO A CUPOLO;;;CALDORO PRESIDENTE;25;;
SANT'ANGELO A CUPOLO;;;NOI SUD;5;;
SANT'ANGELO A CUPOLO;;;POPOLARI PER L'ITALIA;3;;
SANT'ANGELO A CUPOLO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;3;;
SANT'ANGELO A CUPOLO;;;MAI PIU' LA TERRA DEI FUOCHI;1;;
SANT'ANGELO A CUPOLO;CIARAMBINO VALERIA;;;;;415
SANT'ANGELO A CUPOLO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;392;;
SANT'ANGELO A CUPOLO;VOZZA SALVATORE;;;;;17
SANT'ANGELO A CUPOLO;;;SINISTRA AL LAVORO;17;;
SANT'ANGELO A CUPOLO;ESPOSITO MARCO;;;;;4
SANT'ANGELO A CUPOLO;;
SANT'ARCANGELO TRIMONTE;CALDORO STEFANO;;;;;160
SANT'ARCANGELO TRIMONTE;;;FORZA ITALIA;128;;
SANT'ARCANGELO TRIMONTE;;;NCD - CAMPANIA POPOLARE;19;;
SANT'ARCANGELO TRIMONTE;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;4;;
SANT'ARCANGELO TRIMONTE;;;CALDORO PRESIDENTE;3;;
SANT'ARCANGELO TRIMONTE;;;POPOLARI PER L'ITALIA;2;;
SANT'ARCANGELO TRIMONTE;;;NOI SUD;0;;
SANT'ARCANGELO TRIMONTE;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;0;;
SANT'ARCANGELO TRIMONTE;;;MAI PIU' LA TERRA DEI FUOCHI;0;;
SANT'ARCANGELO TRIMONTE;DE LUCA VINCENZO;;;;;70
SANT'ARCANGELO TRIMONTE;;;PARTITO DEMOCRATICO;48;;
SANT'ARCANGELO TRIMONTE;;;ITALIA DEI VALORI;6;;
SANT'ARCANGELO TRIMONTE;;;DE LUCA PRESIDENTE;5;;
SANT'ARCANGELO TRIMONTE;;;CAMPANIA IN RETE;2;;
SANT'ARCANGELO TRIMONTE;;;PARTITO SOCIALISTA ITALIANO;1;;
SANT'ARCANGELO TRIMONTE;;;CENTRO DEMOCRATICO-SCELTA CIVICA;1;;
SANT'ARCANGELO TRIMONTE;;;DAVVERO-VERDI;0;;
SANT'ARCANGELO TRIMONTE;;;CAMPANIA LIBERA;0;;
SANT'ARCANGELO TRIMONTE;CIARAMBINO VALERIA;;;;;37
SANT'ARCANGELO TRIMONTE;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;36;;
SANT'ARCANGELO TRIMONTE;VOZZA SALVATORE;;;;;6
SANT'ARCANGELO TRIMONTE;;;SINISTRA AL LAVORO;5;;
