

Ente;Candidato;Liste/Gruppi;Voti lista;;
PONTECAGNANO FAIANO;;FRATELLI D'ITALIA CON GIORGIA MELONI;553;;
PONTECAGNANO FAIANO;;NOI CON L'ITALIA - UDC;375;;
PONTECAGNANO FAIANO;VOLPE DOMENICO;PARTITO DEMOCRATICO;1762;;
PONTECAGNANO FAIANO;;+EUROPA;258;;
PONTECAGNANO FAIANO;;ITALIA EUROPA INSIEME;181;;
PONTECAGNANO FAIANO;;CIVICA POPOLARE LORENZIN;39;;
PONTECAGNANO FAIANO;CONTE FEDERICO;LIBERI E UGUALI;588;;
PONTECAGNANO FAIANO;BALSAMO DINA ALBERTINA;POTERE AL POPOLO!;116;;
PONTECAGNANO FAIANO;VORIA ANTONIO;IL POPOLO DELLA FAMIGLIA;98;;
PONTECAGNANO FAIANO;MARTUCCIELLO VINCENZO;ITALIA AGLI ITALIANI;76;;
PONTECAGNANO FAIANO;ANDRIUOLO MARIAROSARIA;CASAPOUND ITALIA;70;;
PONTECAGNANO FAIANO;NENNA GENNARO;PARTITO COMUNISTA;50;;
PONTECAGNANO FAIANO;ARENA ANNA;PER UNA SINISTRA RIVOLUZIONARIA;22;;
PONTECAGNANO FAIANO;URSI GIOVANNI;PARTITO VALORE UMANO;16;;
PONTECAGNANO FAIANO;COPPOLA RAFFAELLA;10 VOLTE MEGLIO;7;;
POSTIGLIONE;CICCONE ROMANO;FORZA ITALIA;333;;
POSTIGLIONE;;LEGA;83;;
POSTIGLIONE;;FRATELLI D'ITALIA CON GIORGIA MELONI;36;;
POSTIGLIONE;;NOI CON L'ITALIA - UDC;9;;
POSTIGLIONE;ACUNZO NICOLA;MOVIMENTO 5 STELLE;302;;
POSTIGLIONE;VOLPE DOMENICO;PARTITO DEMOCRATICO;136;;
POSTIGLIONE;;ITALIA EUROPA INSIEME;11;;
POSTIGLIONE;;+EUROPA;7;;
POSTIGLIONE;;CIVICA POPOLARE LORENZIN;5;;
POSTIGLIONE;MARTUCCIELLO VINCENZO;ITALIA AGLI ITALIANI;44;;
POSTIGLIONE;CONTE FEDERICO;LIBERI E UGUALI;32;;
POSTIGLIONE;ANDRIUOLO MARIAROSARIA;CASAPOUND ITALIA;9;;
POSTIGLIONE;BALSAMO DINA ALBERTINA;POTERE AL POPOLO!;6;;
POSTIGLIONE;VORIA ANTONIO;IL POPOLO DELLA FAMIGLIA;2;;
POSTIGLIONE;NENNA GENNARO;PARTITO COMUNISTA;2;;
POSTIGLIONE;ARENA ANNA;PER UNA SINISTRA RIVOLUZIONARIA;2;;
POSTIGLIONE;COPPOLA RAFFAELLA;10 VOLTE MEGLIO;1;;
POSTIGLIONE;URSI GIOVANNI;PARTITO VALORE UMANO;1;;
SAN CIPRIANO PICENTINO;ACUNZO NICOLA;MOVIMENTO 5 STELLE;1677;;
SAN CIPRIANO PICENTINO;CICCONE ROMANO;FORZA ITALIA;729;;
SAN CIPRIANO PICENTINO;;LEGA;332;;
SAN CIPRIANO PICENTINO;;FRATELLI D'ITALIA CON GIORGIA MELONI;182;;
SAN CIPRIANO PICENTINO;;NOI CON L'ITALIA - UDC;47;;
SAN CIPRIANO PICENTINO;VOLPE DOMENICO;PARTITO DEMOCRATICO;460;;
SAN CIPRIANO PICENTINO;;+EUROPA;43;;
SAN CIPRIANO PICENTINO;;ITALIA EUROPA INSIEME;21;;
SAN CIPRIANO PICENTINO;;CIVICA POPOLARE LORENZIN;10;;
SAN CIPRIANO PICENTINO;CONTE FEDERICO;LIBERI E UGUALI;90;;
SAN CIPRIANO PICENTINO;BALSAMO DINA ALBERTINA;POTERE AL POPOLO!;54;;
SAN CIPRIANO PICENTINO;MARTUCCIELLO VINCENZO;ITALIA AGLI ITALIANI;27;;
SAN CIPRIANO PICENTINO;ANDRIUOLO MARIAROSARIA;CASAPOUND ITALIA;25;;
SAN CIPRIANO PICENTINO;NENNA GENNARO;PARTITO COMUNISTA;18;;
SAN CIPRIANO PICENTINO;VORIA ANTONIO;IL POPOLO DELLA FAMIGLIA;16;;
SAN CIPRIANO PICENTINO;URSI GIOVANNI;PARTITO VALORE UMANO;9;;
SAN CIPRIANO PICENTINO;COPPOLA RAFFAELLA;10 VOLTE MEGLIO;5;;
SAN CIPRIANO PICENTINO;ARENA ANNA;PER UNA SINISTRA RIVOLUZIONARIA;1;;
SAN MANGO PIEMONTE;ACUNZO NICOLA;MOVIMENTO 5 STELLE;655;;
SAN MANGO PIEMONTE;CICCONE ROMANO;FORZA ITALIA;280;;
SAN MANGO PIEMONTE;;LEGA;116;;
