

Ente;Candidato;Liste/Gruppi;Voti lista;;
CUSANO MUTRI;MAIO COSIMO;POTERE AL POPOLO!;32;;
CUSANO MUTRI;CIERVO AMERICO;LIBERI E UGUALI;29;;
CUSANO MUTRI;MUNNO DEBORA;ITALIA AGLI ITALIANI;21;;
CUSANO MUTRI;NUZZO LUIGI;PARTITO COMUNISTA;9;;
CUSANO MUTRI;BORZILLO GIOVANNA;CASAPOUND ITALIA;7;;
CUSANO MUTRI;LANGELLOTTI MARCO;IL POPOLO DELLA FAMIGLIA;6;;
CUSANO MUTRI;MOLES ANTONELLA;LISTA DEL POPOLO PER LA COSTITUZIONE;5;;
CUSANO MUTRI;POLCARO MIRIAM;PARTITO VALORE UMANO;4;;
CUSANO MUTRI;BOZZA ENRICO MARIA;10 VOLTE MEGLIO;2;;
DUGENTA;IANARO ANGELA;MOVIMENTO 5 STELLE;665;;
DUGENTA;ERRICO FERNANDO;FORZA ITALIA;365;;
DUGENTA;;LEGA;79;;
DUGENTA;;FRATELLI D'ITALIA CON GIORGIA MELONI;74;;
DUGENTA;;NOI CON L'ITALIA - UDC;15;;
DUGENTA;VALENTINO CARMINE;PARTITO DEMOCRATICO;232;;
